Site,Plot,Treatment,Date,"Time, GMT+11:00","Temp, ÁC (SEN S/N: 9818218, LBL: Ambient)","RH, % (SEN S/N: 9818218)","DewPt, ÁC (SEN S/N: 9818218)","Temp, ÁC (SEN S/N: 9824740, LBL: 3cmBG)","Water Content, m?/m? (SEN S/N: 9833758, LBL: 5cmBG)","Water Content, m?/m? (SEN S/N: 9833760, LBL: 10cmBG)"
ITEX2.0,19,CTL,23/08/12,14:20:44,0.329,100,0.3,0.356,0.3039,
ITEX2.0,19,CTL,23/08/12,15:20:45,0.329,100,0.3,0.356,0.3053,
ITEX2.0,19,CTL,23/08/12,16:20:46,0.329,100,0.3,0.356,0.3046,
ITEX2.0,19,CTL,23/08/12,17:20:47,0.329,100,0.3,0.356,0.301,
ITEX2.0,19,CTL,23/08/12,18:20:48,0.329,100,0.3,0.356,0.2974,
ITEX2.0,19,CTL,23/08/12,19:20:49,0.329,100,0.3,0.356,0.2952,
ITEX2.0,19,CTL,23/08/12,20:20:50,0.329,100,0.3,0.356,0.2952,
ITEX2.0,19,CTL,23/08/12,21:20:51,0.329,100,0.3,0.356,0.3003,
ITEX2.0,19,CTL,23/08/12,22:20:52,0.329,100,0.3,0.356,0.3024,
ITEX2.0,19,CTL,23/08/12,23:20:53,0.329,100,0.3,0.356,0.3024,
ITEX2.0,19,CTL,24/08/12,00:20:54,0.329,100,0.3,0.356,0.2988,
ITEX2.0,19,CTL,24/08/12,01:20:55,0.356,100,0.4,0.356,0.2959,
ITEX2.0,19,CTL,24/08/12,02:20:56,0.329,100,0.3,0.356,0.293,
ITEX2.0,19,CTL,24/08/12,03:20:57,0.329,100,0.3,0.356,0.2908,
ITEX2.0,19,CTL,24/08/12,04:20:58,0.329,100,0.3,0.356,0.2894,
ITEX2.0,19,CTL,24/08/12,05:20:59,0.329,100,0.3,0.356,0.2872,
ITEX2.0,19,CTL,24/08/12,06:21:00,0.329,100,0.3,0.356,0.2865,
ITEX2.0,19,CTL,24/08/12,07:21:01,0.329,100,0.3,0.356,0.285,
ITEX2.0,19,CTL,24/08/12,08:21:02,0.356,100,0.4,0.356,0.2843,
ITEX2.0,19,CTL,24/08/12,09:21:03,0.329,100,0.3,0.356,0.2836,
ITEX2.0,19,CTL,24/08/12,10:21:04,0.329,100,0.3,0.356,0.2828,
ITEX2.0,19,CTL,24/08/12,11:21:05,0.329,100,0.3,0.356,0.2821,
ITEX2.0,19,CTL,24/08/12,12:21:06,0.356,100,0.4,0.356,0.2814,
ITEX2.0,19,CTL,24/08/12,13:21:07,0.329,100,0.3,0.356,0.2806,
ITEX2.0,19,CTL,24/08/12,14:21:08,0.356,100,0.4,0.356,0.2799,
ITEX2.0,19,CTL,24/08/12,15:21:09,0.329,100,0.3,0.356,0.2792,
ITEX2.0,19,CTL,24/08/12,16:21:10,0.356,100,0.4,0.356,0.2792,
ITEX2.0,19,CTL,24/08/12,17:21:11,0.356,100,0.4,0.356,0.2785,
ITEX2.0,19,CTL,24/08/12,18:21:12,0.329,100,0.3,0.356,0.2777,
ITEX2.0,19,CTL,24/08/12,19:21:13,0.329,100,0.3,0.356,0.2777,
ITEX2.0,19,CTL,24/08/12,20:21:14,0.356,100,0.4,0.356,0.2777,
ITEX2.0,19,CTL,24/08/12,21:21:15,0.356,100,0.4,0.329,0.277,
ITEX2.0,19,CTL,24/08/12,22:21:16,0.356,100,0.4,0.356,0.277,
ITEX2.0,19,CTL,24/08/12,23:21:17,0.356,100,0.4,0.356,0.2763,
ITEX2.0,19,CTL,25/08/12,00:21:18,0.356,100,0.4,0.329,0.2763,
ITEX2.0,19,CTL,25/08/12,01:21:19,0.356,100,0.4,0.329,0.2756,
ITEX2.0,19,CTL,25/08/12,02:21:20,0.356,100,0.4,0.329,0.2748,
ITEX2.0,19,CTL,25/08/12,03:21:21,0.356,100,0.4,0.329,0.2748,
ITEX2.0,19,CTL,25/08/12,04:21:22,0.356,100,0.4,0.329,0.2748,
ITEX2.0,19,CTL,25/08/12,05:21:23,0.356,100,0.4,0.329,0.2748,
ITEX2.0,19,CTL,25/08/12,06:21:24,0.356,100,0.4,0.329,0.2741,
ITEX2.0,19,CTL,25/08/12,07:21:25,0.356,100,0.4,0.329,0.2741,
ITEX2.0,19,CTL,25/08/12,08:21:26,0.356,100,0.4,0.356,0.2734,
ITEX2.0,19,CTL,25/08/12,09:21:27,0.356,100,0.4,0.329,0.2734,
ITEX2.0,19,CTL,25/08/12,10:21:28,0.356,100,0.4,0.329,0.2734,
ITEX2.0,19,CTL,25/08/12,11:21:29,0.356,100,0.4,0.329,0.2734,
ITEX2.0,19,CTL,25/08/12,12:21:30,0.356,100,0.4,0.329,0.2734,
ITEX2.0,19,CTL,25/08/12,13:21:31,0.356,100,0.4,0.329,0.2734,
ITEX2.0,19,CTL,25/08/12,14:21:32,0.356,100,0.4,0.329,0.2727,
ITEX2.0,19,CTL,25/08/12,15:21:33,0.356,100,0.4,0.329,0.2727,
ITEX2.0,19,CTL,25/08/12,16:21:34,0.356,100,0.4,0.329,0.2727,
ITEX2.0,19,CTL,25/08/12,17:21:35,0.356,100,0.4,0.329,0.2727,
ITEX2.0,19,CTL,25/08/12,18:21:36,0.356,100,0.4,0.329,0.2719,
ITEX2.0,19,CTL,25/08/12,19:21:37,0.356,100,0.4,0.329,0.2719,
ITEX2.0,19,CTL,25/08/12,20:21:38,0.356,100,0.4,0.329,0.2719,
ITEX2.0,19,CTL,25/08/12,21:21:39,0.356,100,0.4,0.329,0.2719,
ITEX2.0,19,CTL,25/08/12,22:21:40,0.356,100,0.4,0.329,0.2712,
ITEX2.0,19,CTL,25/08/12,23:21:41,0.356,100,0.4,0.329,0.2719,
ITEX2.0,19,CTL,26/08/12,00:21:42,0.356,100,0.4,0.329,0.2712,
ITEX2.0,19,CTL,26/08/12,01:21:43,0.356,100,0.4,0.329,0.2712,
ITEX2.0,19,CTL,26/08/12,02:21:44,0.356,100,0.4,0.329,0.2712,
ITEX2.0,19,CTL,26/08/12,03:21:45,0.356,100,0.4,0.329,0.2712,
ITEX2.0,19,CTL,26/08/12,04:21:46,0.356,100,0.4,0.329,0.2712,
ITEX2.0,19,CTL,26/08/12,05:21:47,0.356,100,0.4,0.329,0.2712,
ITEX2.0,19,CTL,26/08/12,06:21:48,0.356,100,0.4,0.329,0.2712,
ITEX2.0,19,CTL,26/08/12,07:21:49,0.356,100,0.4,0.329,0.2712,
ITEX2.0,19,CTL,26/08/12,08:21:50,0.356,100,0.4,0.329,0.2712,
ITEX2.0,19,CTL,26/08/12,09:21:51,0.356,100,0.4,0.329,0.2705,
ITEX2.0,19,CTL,26/08/12,10:21:52,0.356,100,0.4,0.329,0.2705,
ITEX2.0,19,CTL,26/08/12,11:21:53,0.356,100,0.4,0.329,0.2705,
ITEX2.0,19,CTL,26/08/12,12:21:54,0.356,100,0.4,0.329,0.2698,
ITEX2.0,19,CTL,26/08/12,13:21:55,0.356,100,0.4,0.329,0.2705,
ITEX2.0,19,CTL,26/08/12,14:21:56,0.356,100,0.4,0.329,0.2705,
ITEX2.0,19,CTL,26/08/12,15:21:57,0.356,100,0.4,0.329,0.2705,
ITEX2.0,19,CTL,26/08/12,16:21:58,0.356,100,0.4,0.329,0.2705,
ITEX2.0,19,CTL,26/08/12,17:21:59,0.356,100,0.4,0.329,0.2705,
ITEX2.0,19,CTL,26/08/12,18:22:00,0.356,100,0.4,0.329,0.2705,
ITEX2.0,19,CTL,26/08/12,19:22:01,0.356,100,0.4,0.329,0.2705,
ITEX2.0,19,CTL,26/08/12,20:22:02,0.356,100,0.4,0.329,0.2698,
ITEX2.0,19,CTL,26/08/12,21:22:03,0.356,100,0.4,0.329,0.2698,
ITEX2.0,19,CTL,26/08/12,22:22:04,0.356,100,0.4,0.329,0.2698,
ITEX2.0,19,CTL,26/08/12,23:22:05,0.356,100,0.4,0.329,0.2698,
ITEX2.0,19,CTL,27/08/12,00:22:06,0.384,100,0.4,0.329,0.2698,
ITEX2.0,19,CTL,27/08/12,01:22:07,0.356,100,0.4,0.329,0.2698,
ITEX2.0,19,CTL,27/08/12,02:22:08,0.356,100,0.4,0.329,0.2698,
ITEX2.0,19,CTL,27/08/12,03:22:09,0.356,100,0.4,0.329,0.269,
ITEX2.0,19,CTL,27/08/12,04:22:10,0.384,100,0.4,0.329,0.2698,
ITEX2.0,19,CTL,27/08/12,05:22:11,0.384,100,0.4,0.329,0.269,
ITEX2.0,19,CTL,27/08/12,06:22:12,0.356,100,0.4,0.329,0.269,
ITEX2.0,19,CTL,27/08/12,07:22:13,0.356,100,0.4,0.329,0.2698,
ITEX2.0,19,CTL,27/08/12,08:22:14,0.384,100,0.4,0.329,0.2698,
ITEX2.0,19,CTL,27/08/12,09:22:15,0.384,100,0.4,0.329,0.269,
ITEX2.0,19,CTL,27/08/12,10:22:16,0.356,100,0.4,0.329,0.269,
ITEX2.0,19,CTL,27/08/12,11:22:17,0.356,100,0.4,0.329,0.269,
ITEX2.0,19,CTL,27/08/12,12:22:18,0.384,100,0.4,0.329,0.269,
ITEX2.0,19,CTL,27/08/12,13:22:19,0.356,100,0.4,0.329,0.269,
ITEX2.0,19,CTL,27/08/12,14:22:20,0.384,100,0.4,0.329,0.269,
ITEX2.0,19,CTL,27/08/12,15:22:21,0.384,100,0.4,0.329,0.269,
ITEX2.0,19,CTL,27/08/12,16:22:22,0.384,100,0.4,0.329,0.269,
ITEX2.0,19,CTL,27/08/12,17:22:23,0.384,100,0.4,0.329,0.269,
ITEX2.0,19,CTL,27/08/12,18:22:24,0.384,100,0.4,0.329,0.269,
ITEX2.0,19,CTL,27/08/12,19:22:25,0.384,100,0.4,0.329,0.269,
ITEX2.0,19,CTL,27/08/12,20:22:26,0.384,100,0.4,0.329,0.269,
ITEX2.0,19,CTL,27/08/12,21:22:27,0.384,100,0.4,0.329,0.269,
ITEX2.0,19,CTL,27/08/12,22:22:28,0.356,100,0.4,0.329,0.269,
ITEX2.0,19,CTL,27/08/12,23:22:29,0.384,100,0.4,0.329,0.2683,
ITEX2.0,19,CTL,28/08/12,00:22:30,0.384,100,0.4,0.329,0.269,
ITEX2.0,19,CTL,28/08/12,01:22:31,0.384,100,0.4,0.329,0.2683,
ITEX2.0,19,CTL,28/08/12,02:22:32,0.384,100,0.4,0.329,0.2683,
ITEX2.0,19,CTL,28/08/12,03:22:33,0.384,100,0.4,0.329,0.269,
ITEX2.0,19,CTL,28/08/12,04:22:34,0.384,100,0.4,0.329,0.269,
ITEX2.0,19,CTL,28/08/12,05:22:35,0.384,100,0.4,0.329,0.2683,
ITEX2.0,19,CTL,28/08/12,06:22:36,0.356,100,0.4,0.329,0.2683,
ITEX2.0,19,CTL,28/08/12,07:22:37,0.384,100,0.4,0.329,0.269,
ITEX2.0,19,CTL,28/08/12,08:22:38,0.384,100,0.4,0.329,0.269,
ITEX2.0,19,CTL,28/08/12,09:22:39,0.384,100,0.4,0.329,0.2683,
ITEX2.0,19,CTL,28/08/12,10:22:40,0.384,100,0.4,0.329,0.2683,
ITEX2.0,19,CTL,28/08/12,11:22:41,0.384,100,0.4,0.329,0.2683,
ITEX2.0,19,CTL,28/08/12,12:22:42,0.384,100,0.4,0.329,0.269,
ITEX2.0,19,CTL,28/08/12,13:22:43,0.384,100,0.4,0.329,0.2683,
ITEX2.0,19,CTL,28/08/12,14:22:44,0.384,100,0.4,0.329,0.269,
ITEX2.0,19,CTL,28/08/12,15:22:45,0.384,100,0.4,0.329,0.2683,
ITEX2.0,19,CTL,28/08/12,16:22:46,0.384,100,0.4,0.329,0.2683,
ITEX2.0,19,CTL,28/08/12,17:22:47,0.356,100,0.4,0.329,0.2683,
ITEX2.0,19,CTL,28/08/12,18:22:48,0.384,100,0.4,0.329,0.2683,
ITEX2.0,19,CTL,28/08/12,19:22:49,0.384,100,0.4,0.329,0.2683,
ITEX2.0,19,CTL,28/08/12,20:22:50,0.384,100,0.4,0.329,0.2683,
ITEX2.0,19,CTL,28/08/12,21:22:51,0.384,100,0.4,0.329,0.2683,
ITEX2.0,19,CTL,28/08/12,22:22:52,0.384,100,0.4,0.329,0.2683,
ITEX2.0,19,CTL,28/08/12,23:22:53,0.384,100,0.4,0.329,0.2683,
ITEX2.0,19,CTL,29/08/12,00:22:54,0.384,100,0.4,0.329,0.2683,
ITEX2.0,19,CTL,29/08/12,01:22:55,0.384,100,0.4,0.329,0.2683,
ITEX2.0,19,CTL,29/08/12,02:22:56,0.384,100,0.4,0.329,0.2676,
ITEX2.0,19,CTL,29/08/12,03:22:57,0.384,100,0.4,0.329,0.2683,
ITEX2.0,19,CTL,29/08/12,04:22:58,0.356,100,0.4,0.329,0.2676,
ITEX2.0,19,CTL,29/08/12,05:22:59,0.384,100,0.4,0.329,0.2683,
ITEX2.0,19,CTL,29/08/12,06:23:00,0.384,100,0.4,0.329,0.2683,
ITEX2.0,19,CTL,29/08/12,07:23:01,0.356,100,0.4,0.329,0.2683,
ITEX2.0,19,CTL,29/08/12,08:23:02,0.356,100,0.4,0.329,0.2676,
ITEX2.0,19,CTL,29/08/12,09:23:03,0.384,100,0.4,0.329,0.2683,
ITEX2.0,19,CTL,29/08/12,10:23:04,0.384,100,0.4,0.329,0.2683,
ITEX2.0,19,CTL,29/08/12,11:23:05,0.384,100,0.4,0.329,0.2683,
ITEX2.0,19,CTL,29/08/12,12:23:06,0.356,100,0.4,0.329,0.2676,
ITEX2.0,19,CTL,29/08/12,13:23:07,0.356,100,0.4,0.329,0.2676,
ITEX2.0,19,CTL,29/08/12,14:23:08,0.356,100,0.4,0.329,0.2676,
ITEX2.0,19,CTL,29/08/12,15:23:09,0.356,100,0.4,0.329,0.2683,
ITEX2.0,19,CTL,29/08/12,16:23:10,0.356,100,0.4,0.329,0.2676,
ITEX2.0,19,CTL,29/08/12,17:23:11,0.356,100,0.4,0.329,0.2676,
ITEX2.0,19,CTL,29/08/12,18:23:12,0.384,100,0.4,0.329,0.2683,
ITEX2.0,19,CTL,29/08/12,19:23:13,0.356,100,0.4,0.329,0.2676,
ITEX2.0,19,CTL,29/08/12,20:23:14,0.356,100,0.4,0.329,0.2676,
ITEX2.0,19,CTL,29/08/12,21:23:15,0.356,100,0.4,0.329,0.2676,
ITEX2.0,19,CTL,29/08/12,22:23:16,0.384,100,0.4,0.329,0.2676,
ITEX2.0,19,CTL,29/08/12,23:23:17,0.356,100,0.4,0.329,0.2676,
ITEX2.0,19,CTL,30/08/12,00:23:18,0.356,100,0.4,0.329,0.2676,
ITEX2.0,19,CTL,30/08/12,01:23:19,0.384,100,0.4,0.329,0.2676,
ITEX2.0,19,CTL,30/08/12,02:23:20,0.384,100,0.4,0.329,0.2676,
ITEX2.0,19,CTL,30/08/12,03:23:21,0.356,100,0.4,0.329,0.2676,
ITEX2.0,19,CTL,30/08/12,04:23:22,0.356,100,0.4,0.329,0.2676,
ITEX2.0,19,CTL,30/08/12,05:23:23,0.356,100,0.4,0.329,0.2676,
ITEX2.0,19,CTL,30/08/12,06:23:24,0.384,100,0.4,0.329,0.2676,
ITEX2.0,19,CTL,30/08/12,07:23:25,0.356,100,0.4,0.329,0.2676,
ITEX2.0,19,CTL,30/08/12,08:23:26,0.356,100,0.4,0.329,0.2676,
ITEX2.0,19,CTL,30/08/12,09:23:27,0.384,100,0.4,0.329,0.2676,
ITEX2.0,19,CTL,30/08/12,10:23:28,0.384,100,0.4,0.329,0.2676,
ITEX2.0,19,CTL,30/08/12,11:23:29,0.384,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,30/08/12,12:23:30,0.384,100,0.4,0.329,0.2676,
ITEX2.0,19,CTL,30/08/12,13:23:31,0.384,100,0.4,0.329,0.2676,
ITEX2.0,19,CTL,30/08/12,14:23:32,0.384,100,0.4,0.329,0.2676,
ITEX2.0,19,CTL,30/08/12,15:23:33,0.384,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,30/08/12,16:23:34,0.384,100,0.4,0.329,0.2676,
ITEX2.0,19,CTL,30/08/12,17:23:35,0.384,100,0.4,0.329,0.2676,
ITEX2.0,19,CTL,30/08/12,18:23:36,0.384,100,0.4,0.329,0.2676,
ITEX2.0,19,CTL,30/08/12,19:23:37,0.384,100,0.4,0.329,0.2676,
ITEX2.0,19,CTL,30/08/12,20:23:38,0.384,100,0.4,0.329,0.2676,
ITEX2.0,19,CTL,30/08/12,21:23:39,0.384,100,0.4,0.329,0.2676,
ITEX2.0,19,CTL,30/08/12,22:23:40,0.384,100,0.4,0.329,0.2676,
ITEX2.0,19,CTL,30/08/12,23:23:41,0.384,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,31/08/12,00:23:42,0.384,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,31/08/12,01:23:43,0.384,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,31/08/12,02:23:44,0.384,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,31/08/12,03:23:45,0.384,100,0.4,0.329,0.2676,
ITEX2.0,19,CTL,31/08/12,04:23:46,0.384,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,31/08/12,05:23:47,0.384,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,31/08/12,06:23:48,0.384,100,0.4,0.329,0.2676,
ITEX2.0,19,CTL,31/08/12,07:23:49,0.384,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,31/08/12,08:23:50,0.384,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,31/08/12,09:23:51,0.384,100,0.4,0.329,0.2676,
ITEX2.0,19,CTL,31/08/12,10:23:52,0.384,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,31/08/12,11:23:53,0.384,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,31/08/12,12:23:54,0.384,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,31/08/12,13:23:55,0.384,100,0.4,0.329,0.2676,
ITEX2.0,19,CTL,31/08/12,14:23:56,0.384,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,31/08/12,15:23:57,0.384,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,31/08/12,16:23:58,0.384,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,31/08/12,17:23:59,0.384,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,31/08/12,18:24:00,0.384,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,31/08/12,19:24:01,0.384,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,31/08/12,20:24:02,0.384,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,31/08/12,21:24:03,0.384,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,31/08/12,22:24:04,0.384,100,0.4,0.329,0.2676,
ITEX2.0,19,CTL,31/08/12,23:24:05,0.384,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,01/09/12,00:24:06,0.384,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,01/09/12,01:24:07,0.384,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,01/09/12,02:24:08,0.384,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,01/09/12,03:24:09,0.412,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,01/09/12,04:24:10,0.384,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,01/09/12,05:24:11,0.384,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,01/09/12,06:24:12,0.384,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,01/09/12,07:24:13,0.412,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,01/09/12,08:24:14,0.412,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,01/09/12,09:24:15,0.412,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,01/09/12,10:24:16,0.384,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,01/09/12,11:24:17,0.384,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,01/09/12,12:24:18,0.412,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,01/09/12,13:24:19,0.412,100,0.4,0.329,0.2661,
ITEX2.0,19,CTL,01/09/12,14:24:20,0.412,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,01/09/12,15:24:21,0.412,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,01/09/12,16:24:22,0.412,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,01/09/12,17:24:23,0.412,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,01/09/12,18:24:24,0.412,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,01/09/12,19:24:25,0.412,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,01/09/12,20:24:26,0.412,100,0.4,0.329,0.2661,
ITEX2.0,19,CTL,01/09/12,21:24:27,0.412,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,01/09/12,22:24:28,0.412,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,01/09/12,23:24:29,0.412,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,02/09/12,00:24:30,0.412,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,02/09/12,01:24:31,0.412,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,02/09/12,02:24:32,0.412,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,02/09/12,03:24:33,0.412,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,02/09/12,04:24:34,0.412,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,02/09/12,05:24:35,0.412,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,02/09/12,06:24:36,0.412,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,02/09/12,07:24:37,0.412,100,0.4,0.301,0.2668,
ITEX2.0,19,CTL,02/09/12,08:24:38,0.412,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,02/09/12,09:24:39,0.412,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,02/09/12,10:24:40,0.412,100,0.4,0.329,0.2661,
ITEX2.0,19,CTL,02/09/12,11:24:41,0.412,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,02/09/12,12:24:42,0.412,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,02/09/12,13:24:43,0.412,100,0.4,0.329,0.2661,
ITEX2.0,19,CTL,02/09/12,14:24:44,0.412,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,02/09/12,15:24:45,0.412,100,0.4,0.329,0.2661,
ITEX2.0,19,CTL,02/09/12,16:24:46,0.412,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,02/09/12,17:24:47,0.412,100,0.4,0.329,0.2661,
ITEX2.0,19,CTL,02/09/12,18:24:48,0.412,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,02/09/12,19:24:49,0.412,100,0.4,0.301,0.2668,
ITEX2.0,19,CTL,02/09/12,20:24:50,0.412,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,02/09/12,21:24:51,0.412,100,0.4,0.301,0.2668,
ITEX2.0,19,CTL,02/09/12,22:24:52,0.412,100,0.4,0.301,0.2661,
ITEX2.0,19,CTL,02/09/12,23:24:53,0.412,100,0.4,0.301,0.2668,
ITEX2.0,19,CTL,03/09/12,00:24:54,0.412,100,0.4,0.301,0.2668,
ITEX2.0,19,CTL,03/09/12,01:24:55,0.412,100,0.4,0.301,0.2668,
ITEX2.0,19,CTL,03/09/12,02:24:56,0.412,100,0.4,0.301,0.2661,
ITEX2.0,19,CTL,03/09/12,03:24:57,0.412,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,03/09/12,04:24:58,0.412,100,0.4,0.301,0.2668,
ITEX2.0,19,CTL,03/09/12,05:24:59,0.412,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,03/09/12,06:25:00,0.412,100,0.4,0.301,0.2661,
ITEX2.0,19,CTL,03/09/12,07:25:01,0.412,100,0.4,0.329,0.2668,
ITEX2.0,19,CTL,03/09/12,08:25:02,0.412,100,0.4,0.301,0.2668,
ITEX2.0,19,CTL,03/09/12,09:25:03,0.412,100,0.4,0.301,0.2668,
ITEX2.0,19,CTL,03/09/12,10:25:04,0.412,100,0.4,0.301,0.2668,
ITEX2.0,19,CTL,03/09/12,11:25:05,0.412,100,0.4,0.301,0.2661,
ITEX2.0,19,CTL,03/09/12,12:25:06,0.412,100,0.4,0.301,0.2668,
ITEX2.0,19,CTL,03/09/12,13:25:07,0.412,100,0.4,0.301,0.2661,
ITEX2.0,19,CTL,03/09/12,14:25:08,0.412,100,0.4,0.301,0.2661,
ITEX2.0,19,CTL,03/09/12,15:25:09,0.412,100,0.4,0.301,0.2668,
ITEX2.0,19,CTL,03/09/12,16:25:10,0.412,100,0.4,0.301,0.2668,
ITEX2.0,19,CTL,03/09/12,17:25:11,0.412,100,0.4,0.301,0.2668,
ITEX2.0,19,CTL,03/09/12,18:25:12,0.412,100,0.4,0.301,0.2668,
ITEX2.0,19,CTL,03/09/12,19:25:13,0.412,100,0.4,0.301,0.2668,
ITEX2.0,19,CTL,03/09/12,20:25:14,0.412,100,0.4,0.301,0.2668,
ITEX2.0,19,CTL,03/09/12,21:25:15,0.412,100,0.4,0.301,0.2683,
ITEX2.0,19,CTL,03/09/12,22:25:16,0.412,100,0.4,0.301,0.2712,
ITEX2.0,19,CTL,03/09/12,23:25:17,0.412,100,0.4,0.301,0.2814,
ITEX2.0,19,CTL,04/09/12,00:25:18,0.412,100,0.4,0.301,0.2879,
ITEX2.0,19,CTL,04/09/12,01:25:19,0.412,100,0.4,0.301,0.2923,
ITEX2.0,19,CTL,04/09/12,02:25:20,0.412,100,0.4,0.301,0.2952,
ITEX2.0,19,CTL,04/09/12,03:25:21,0.412,100,0.4,0.301,0.2966,
ITEX2.0,19,CTL,04/09/12,04:25:22,0.412,100,0.4,0.301,0.2981,
ITEX2.0,19,CTL,04/09/12,05:25:23,0.412,100,0.4,0.301,0.2988,
ITEX2.0,19,CTL,04/09/12,06:25:24,0.412,100,0.4,0.301,0.2995,
ITEX2.0,19,CTL,04/09/12,07:25:25,0.412,100,0.4,0.301,0.2995,
ITEX2.0,19,CTL,04/09/12,08:25:26,0.412,100,0.4,0.301,0.2988,
ITEX2.0,19,CTL,04/09/12,09:25:27,0.412,100,0.4,0.301,0.2995,
ITEX2.0,19,CTL,04/09/12,10:25:28,0.412,100,0.4,0.301,0.2981,
ITEX2.0,19,CTL,04/09/12,11:25:29,0.412,100,0.4,0.301,0.2974,
ITEX2.0,19,CTL,04/09/12,12:25:30,0.412,100,0.4,0.301,0.2966,
ITEX2.0,19,CTL,04/09/12,13:25:31,0.412,100,0.4,0.301,0.2952,
ITEX2.0,19,CTL,04/09/12,14:25:32,0.412,100,0.4,0.301,0.2937,
ITEX2.0,19,CTL,04/09/12,15:25:33,0.412,100,0.4,0.301,0.293,
ITEX2.0,19,CTL,04/09/12,16:25:34,0.412,100,0.4,0.301,0.2952,
ITEX2.0,19,CTL,04/09/12,17:25:35,0.412,100,0.4,0.301,0.3003,
ITEX2.0,19,CTL,04/09/12,18:25:36,0.412,100,0.4,0.301,0.3068,
ITEX2.0,19,CTL,04/09/12,19:25:37,0.412,100,0.4,0.301,0.3133,
ITEX2.0,19,CTL,04/09/12,20:25:38,0.412,100,0.4,0.301,0.3162,
ITEX2.0,19,CTL,04/09/12,21:25:39,0.412,100,0.4,0.301,0.317,
ITEX2.0,19,CTL,04/09/12,22:25:40,0.412,100,0.4,0.301,0.317,
ITEX2.0,19,CTL,04/09/12,23:25:41,0.412,100,0.4,0.301,0.3162,
ITEX2.0,19,CTL,05/09/12,00:25:42,0.412,100,0.4,0.301,0.3155,
ITEX2.0,19,CTL,05/09/12,01:25:43,0.412,100,0.4,0.301,0.3155,
