Site,Plot,Treatment,Date,"Time, GMT+11:00","Temp, ÁC( Ambient)","RH, %()","DewPt, ÁC()","Temp, ÁC( 3cmBG)","Water Content, m^3/m^3( 5cmBG)","Water Content, m^3/m^3( 10cmBG)"
ITEX2.0,5,CTL,28/12/10,19:19:14,12.703,66.4,6.6,21.7,0.1971,0.1688
ITEX2.0,5,CTL,28/12/10,20:19:15,8.394,80.5,5.2,17.201,0.1935,0.1688
ITEX2.0,5,CTL,28/12/10,21:19:16,7.519,87.3,5.6,14.17,0.1913,0.1681
ITEX2.0,5,CTL,28/12/10,22:19:17,7.97,84.8,5.6,12.509,0.1899,0.1681
ITEX2.0,5,CTL,28/12/10,23:19:18,8.295,83.4,5.7,11.686,0.1891,0.1681
ITEX2.0,5,CTL,29/12/10,00:19:19,8.593,81.5,5.6,11.078,0.1884,0.1681
ITEX2.0,5,CTL,29/12/10,01:19:20,8.817,77.8,5.2,10.736,0.1877,0.1681
ITEX2.0,5,CTL,29/12/10,02:19:21,8.369,79.2,5,10.418,0.187,0.1673
ITEX2.0,5,CTL,29/12/10,03:19:22,8.419,82.9,5.7,9.977,0.1862,0.1673
ITEX2.0,5,CTL,29/12/10,04:19:23,8.12,85.5,5.8,9.657,0.1855,0.1673
ITEX2.0,5,CTL,29/12/10,05:19:24,7.795,88.2,6,9.41,0.1848,0.1673
ITEX2.0,5,CTL,29/12/10,06:19:25,7.494,91.7,6.2,9.213,0.1848,0.1673
ITEX2.0,5,CTL,29/12/10,07:19:26,8.469,95.6,7.8,9.485,0.1848,0.1681
ITEX2.0,5,CTL,29/12/10,08:19:27,8.916,95.4,8.2,10.59,0.1848,0.1681
ITEX2.0,5,CTL,29/12/10,09:19:28,13.233,88.7,11.4,12.074,0.1862,0.1681
ITEX2.0,5,CTL,29/12/10,10:19:29,15.676,79.5,12.2,12.871,0.1877,0.1681
ITEX2.0,5,CTL,29/12/10,11:19:30,16.153,68.4,10.3,15.055,0.1899,0.1673
ITEX2.0,5,CTL,29/12/10,12:19:31,18.533,64.8,11.8,21.175,0.1913,0.1681
ITEX2.0,5,CTL,29/12/10,13:19:32,20.365,61.1,12.6,25.987,0.192,0.1688
ITEX2.0,5,CTL,29/12/10,14:19:33,22.154,56.6,13.1,29.615,0.1935,0.1688
ITEX2.0,5,CTL,29/12/10,15:19:34,20.96,53.8,11.3,31.382,0.192,0.1681
ITEX2.0,5,CTL,29/12/10,16:19:35,21.032,54.3,11.5,31.535,0.1906,0.1688
ITEX2.0,5,CTL,29/12/10,17:19:36,21.199,52,11,30.469,0.1891,0.1681
ITEX2.0,5,CTL,29/12/10,18:19:37,19.793,52,9.7,26.842,0.1855,0.1673
ITEX2.0,5,CTL,29/12/10,19:19:38,17.106,51.4,7,23.424,0.1833,0.1652
ITEX2.0,5,CTL,29/12/10,20:19:39,10.443,63.9,3.9,18.961,0.1775,0.163
ITEX2.0,5,CTL,29/12/10,21:19:40,4.376,85.3,2.1,15.342,0.1746,0.1615
ITEX2.0,5,CTL,29/12/10,22:19:41,1.344,93.4,0.4,12.896,0.1732,0.1594
ITEX2.0,5,CTL,29/12/10,23:19:42,2.69,97.9,2.4,11.346,0.1717,0.1608
ITEX2.0,5,CTL,30/12/10,00:19:43,2.316,97.6,2,10.418,0.1717,0.1608
ITEX2.0,5,CTL,30/12/10,01:19:44,2.69,93.5,1.7,10.1,0.171,0.1615
ITEX2.0,5,CTL,30/12/10,02:19:45,-1.014,96.1,-1.5,9.04,0.1702,0.1601
ITEX2.0,5,CTL,30/12/10,03:19:46,-0.367,99.1,-0.4,8.095,0.1688,0.1601
ITEX2.0,5,CTL,30/12/10,04:19:47,7.519,98.2,7.3,7.619,0.1688,0.1615
ITEX2.0,5,CTL,30/12/10,05:19:48,6.712,86,4.5,8.419,0.1688,0.1615
ITEX2.0,5,CTL,30/12/10,06:19:49,9.583,83.4,6.9,8.344,0.1688,0.1615
ITEX2.0,5,CTL,30/12/10,07:19:50,13.834,61.9,6.7,9.064,0.1688,0.1623
ITEX2.0,5,CTL,30/12/10,08:19:51,16.82,53.7,7.4,10.345,0.1695,0.1615
ITEX2.0,5,CTL,30/12/10,09:19:52,17.011,50.1,6.6,12.944,0.1702,0.1608
ITEX2.0,5,CTL,30/12/10,10:19:53,19.08,47.5,7.7,13.522,0.1724,0.1608
ITEX2.0,5,CTL,30/12/10,11:19:54,20.722,46.6,8.9,16.177,0.1732,0.1608
ITEX2.0,5,CTL,30/12/10,12:19:55,21.485,44.3,8.8,22.465,0.1746,0.1615
ITEX2.0,5,CTL,30/12/10,13:19:56,21.127,45,8.7,26.402,0.1753,0.1608
ITEX2.0,5,CTL,30/12/10,14:19:57,22.034,46.2,10,28.791,0.1753,0.1608
ITEX2.0,5,CTL,30/12/10,15:19:58,21.748,46.8,9.9,29.865,0.1717,0.1623
ITEX2.0,5,CTL,30/12/10,16:19:59,22.489,44.7,9.9,29.916,0.1702,0.1623
ITEX2.0,5,CTL,30/12/10,17:20:00,21.652,44.7,9.1,29.615,0.1681,0.1608
ITEX2.0,5,CTL,30/12/10,18:20:01,20.436,45.6,8.3,27.21,0.1652,0.1601
ITEX2.0,5,CTL,30/12/10,19:20:02,18.271,44.8,6.1,23.136,0.1637,0.1586
ITEX2.0,5,CTL,30/12/10,20:20:03,12.871,56,4.3,18.913,0.1586,0.155
ITEX2.0,5,CTL,30/12/10,21:20:04,8.817,72.2,4.1,15.724,0.1564,0.1535
ITEX2.0,5,CTL,30/12/10,22:20:05,5.462,83.6,2.9,13.57,0.155,0.1535
ITEX2.0,5,CTL,30/12/10,23:20:06,8.02,87.2,6,12.074,0.1543,0.1543
ITEX2.0,5,CTL,31/12/10,00:20:07,9.163,78.2,5.6,11.492,0.1535,0.1557
ITEX2.0,5,CTL,31/12/10,01:20:08,10.1,66.8,4.2,11.273,0.1535,0.1557
ITEX2.0,5,CTL,31/12/10,02:20:09,8.344,76.2,4.4,10.614,0.1528,0.155
ITEX2.0,5,CTL,31/12/10,03:20:10,11.078,67.5,5.3,10.369,0.1528,0.155
ITEX2.0,5,CTL,31/12/10,04:20:11,11.613,58.8,3.8,10.32,0.1528,0.155
ITEX2.0,5,CTL,31/12/10,05:20:12,12.195,63.6,5.5,10.443,0.1528,0.155
ITEX2.0,5,CTL,31/12/10,06:20:13,13.329,64.4,6.8,10.663,0.1528,0.155
ITEX2.0,5,CTL,31/12/10,07:20:14,16.249,51.6,6.3,11.102,0.1528,0.1557
ITEX2.0,5,CTL,31/12/10,08:20:15,18.889,45.6,6.9,12.195,0.1535,0.1564
ITEX2.0,5,CTL,31/12/10,09:20:16,20.627,43.5,7.8,14.768,0.1543,0.1564
ITEX2.0,5,CTL,31/12/10,10:20:17,22.178,42.5,8.9,15.39,0.155,0.1572
ITEX2.0,5,CTL,31/12/10,11:20:18,23.905,43.1,10.6,18.176,0.1564,0.1564
ITEX2.0,5,CTL,31/12/10,12:20:19,24.774,44.1,11.7,24.871,0.1564,0.1572
ITEX2.0,5,CTL,31/12/10,13:20:20,25.525,42.6,11.9,29.09,0.1557,0.1564
ITEX2.0,5,CTL,31/12/10,14:20:21,26.012,43,12.5,31.996,0.1543,0.1564
ITEX2.0,5,CTL,31/12/10,15:20:22,25.21,43.7,12,33.105,0.1514,0.1564
ITEX2.0,5,CTL,31/12/10,16:20:23,24.798,44.2,11.8,32.433,0.1485,0.1557
ITEX2.0,5,CTL,31/12/10,17:20:24,24.605,43.8,11.5,31.204,0.1456,0.155
ITEX2.0,5,CTL,31/12/10,18:20:25,23.232,42.3,9.7,28.345,0.1419,0.1528
ITEX2.0,5,CTL,31/12/10,19:20:26,21.056,44.3,8.5,24.581,0.139,0.1514
ITEX2.0,5,CTL,31/12/10,20:20:27,17.938,51.1,7.7,20.746,0.1368,0.1485
ITEX2.0,5,CTL,31/12/10,21:20:28,16.796,55.2,7.8,18.176,0.1347,0.1477
ITEX2.0,5,CTL,31/12/10,22:20:29,17.368,53.9,8,16.701,0.1354,0.147
ITEX2.0,5,CTL,31/12/10,23:20:30,17.272,49.9,6.7,15.915,0.1354,0.147
ITEX2.0,5,CTL,01/01/11,00:20:31,18.438,48.9,7.5,15.366,0.1347,0.147
ITEX2.0,5,CTL,01/01/11,01:20:32,18.224,45,6.1,15.629,0.1347,0.147
ITEX2.0,5,CTL,01/01/11,02:20:33,17.653,48.3,6.6,15.175,0.1318,0.147
ITEX2.0,5,CTL,01/01/11,03:20:34,17.463,49.6,6.8,15.055,0.1332,0.1463
ITEX2.0,5,CTL,01/01/11,04:20:35,16.701,52.9,7.1,14.936,0.131,0.1463
ITEX2.0,5,CTL,01/01/11,05:20:36,15.652,59.5,7.8,14.601,0.1325,0.1463
ITEX2.0,5,CTL,01/01/11,06:20:37,16.129,57.6,7.8,13.954,0.1325,0.1463
ITEX2.0,5,CTL,01/01/11,07:20:38,17.368,55.7,8.4,14.409,0.1325,0.1477
ITEX2.0,5,CTL,01/01/11,08:20:39,13.522,60.9,6.1,14.936,0.1318,0.1514
ITEX2.0,5,CTL,01/01/11,09:20:40,17.558,66.5,11.3,15.772,0.1332,0.1506
ITEX2.0,5,CTL,01/01/11,10:20:41,19.365,58.3,11,16.796,0.1325,0.1499
ITEX2.0,5,CTL,01/01/11,11:20:42,18.081,80.1,14.6,17.368,0.131,0.1586
ITEX2.0,5,CTL,01/01/11,12:20:43,22.537,60,14.4,22.92,0.1347,0.1557
ITEX2.0,5,CTL,01/01/11,13:20:44,24.074,54.6,14.4,23.905,0.1332,0.155
ITEX2.0,5,CTL,01/01/11,14:20:45,24.919,47.1,12.9,29.315,0.1339,0.155
ITEX2.0,5,CTL,01/01/11,15:20:46,24.919,48.2,13.2,31.128,0.1347,0.1579
ITEX2.0,5,CTL,01/01/11,16:20:47,24.122,54.6,14.4,30.824,0.1332,0.1514
ITEX2.0,5,CTL,01/01/11,17:20:48,21.437,59.2,13.2,28.122,0.1296,0.1492
ITEX2.0,5,CTL,01/01/11,18:20:49,17.867,65.6,11.4,24.992,0.1288,0.1485
ITEX2.0,5,CTL,01/01/11,19:20:50,17.177,74.3,12.6,20.627,0.1267,0.147
ITEX2.0,5,CTL,01/01/11,20:20:51,16.487,72.8,11.6,18.509,0.1259,0.1463
ITEX2.0,5,CTL,01/01/11,21:20:52,15.772,68.9,10.1,17.177,0.123,0.1456
ITEX2.0,5,CTL,01/01/11,22:20:53,14.505,74.5,10,16.177,0.1238,0.1463
ITEX2.0,5,CTL,01/01/11,23:20:54,12.05,85.4,9.7,15.223,0.123,0.1456
ITEX2.0,5,CTL,02/01/11,00:20:55,11.516,73.6,7,13.594,0.123,0.1448
ITEX2.0,5,CTL,02/01/11,01:20:56,15.223,53.3,5.8,12.847,0.1223,0.1448
ITEX2.0,5,CTL,02/01/11,02:20:57,13.497,61.5,6.3,13.185,0.123,0.1456
ITEX2.0,5,CTL,02/01/11,03:20:58,13.57,67.5,7.7,12.775,0.123,0.147
ITEX2.0,5,CTL,02/01/11,04:20:59,12.63,77.1,8.7,12.654,0.123,0.1485
ITEX2.0,5,CTL,02/01/11,05:21:00,12.001,80.8,8.8,12.316,0.1216,0.1514
ITEX2.0,5,CTL,02/01/11,06:21:01,11.856,75.2,7.6,11.759,0.1216,0.1499
ITEX2.0,5,CTL,02/01/11,07:21:02,14.984,66.7,8.9,11.613,0.1223,0.1492
ITEX2.0,5,CTL,02/01/11,08:21:03,16.749,58.4,8.6,12.074,0.123,0.1492
ITEX2.0,5,CTL,02/01/11,09:21:04,18.39,55.8,9.4,14.074,0.1238,0.1492
ITEX2.0,5,CTL,02/01/11,10:21:05,19.365,41.9,6.1,14.074,0.1245,0.1477
ITEX2.0,5,CTL,02/01/11,11:21:06,21.246,40.5,7.3,16.844,0.1252,0.147
ITEX2.0,5,CTL,02/01/11,12:21:07,21.7,41,7.9,24.146,0.1259,0.147
ITEX2.0,5,CTL,02/01/11,13:21:08,23.497,39.9,9.1,28.593,0.1259,0.1463
ITEX2.0,5,CTL,02/01/11,14:21:09,23.93,39.1,9.2,31.893,0.1252,0.1463
ITEX2.0,5,CTL,02/01/11,15:21:10,24.581,37.8,9.3,34.387,0.1238,0.1456
ITEX2.0,5,CTL,02/01/11,16:21:11,23.016,37.4,7.7,34.624,0.1209,0.1448
ITEX2.0,5,CTL,02/01/11,17:21:12,21.867,39.9,7.6,33.391,0.1165,0.1434
ITEX2.0,5,CTL,02/01/11,18:21:13,17.32,69.9,11.8,30.596,0.1114,0.1412
ITEX2.0,5,CTL,02/01/11,19:21:14,10.492,85.1,8.1,25.089,0.1071,0.1383
ITEX2.0,5,CTL,02/01/11,20:21:15,8.419,96,7.8,20.126,0.1049,0.1376
ITEX2.0,5,CTL,02/01/11,21:21:16,7.895,97.9,7.6,17.486,0.1027,0.1376
ITEX2.0,5,CTL,02/01/11,22:21:17,7.142,98.7,7,15.939,0.1027,0.1376
ITEX2.0,5,CTL,02/01/11,23:21:18,6.94,99.3,6.8,14.84,0.1027,0.1383
ITEX2.0,5,CTL,03/01/11,00:21:19,6.535,99.6,6.5,14.074,0.1027,0.139
ITEX2.0,5,CTL,03/01/11,01:21:20,4.558,99.7,4.5,13.305,0.1027,0.1397
ITEX2.0,5,CTL,03/01/11,02:21:21,-1.584,99.5,-1.6,10.638,0.102,0.1354
ITEX2.0,5,CTL,03/01/11,03:21:22,-1.957,100,-1.9,8.469,0.102,0.1339
ITEX2.0,5,CTL,03/01/11,04:21:23,-3.389,100,-3.3,7.192,0.102,0.1325
ITEX2.0,5,CTL,03/01/11,05:21:24,-3.33,99.8,-3.3,6.128,0.1027,0.1318
ITEX2.0,5,CTL,03/01/11,06:21:25,-3.538,99.9,-3.5,5.616,0.1034,0.1325
ITEX2.0,5,CTL,03/01/11,07:21:26,4.141,100,4.1,6,0.1056,0.139
ITEX2.0,5,CTL,03/01/11,08:21:27,8.817,99.5,8.8,9.064,0.1063,0.1412
ITEX2.0,5,CTL,03/01/11,09:21:28,10.59,97.8,10.3,12.292,0.1063,0.1397
ITEX2.0,5,CTL,03/01/11,10:21:29,15.891,87.7,13.9,14.002,0.1071,0.1383
ITEX2.0,5,CTL,03/01/11,11:21:30,18.723,73.4,13.9,16.796,0.1071,0.1383
ITEX2.0,5,CTL,03/01/11,12:21:31,16.225,70.5,10.9,23.352,0.1071,0.1361
ITEX2.0,5,CTL,03/01/11,13:21:32,17.058,74.2,12.4,24.122,0.1049,0.1354
ITEX2.0,5,CTL,03/01/11,14:21:33,14.409,73.8,9.8,26.207,0.1027,0.1347
ITEX2.0,5,CTL,03/01/11,15:21:34,18.866,75.6,14.5,25.258,0.1012,0.1361
ITEX2.0,5,CTL,03/01/11,16:21:35,14.146,73,9.4,28.444,0.0991,0.1354
ITEX2.0,5,CTL,03/01/11,17:21:36,11.175,80.8,8,25.065,0.0954,0.1325
ITEX2.0,5,CTL,03/01/11,18:21:37,11.856,83.3,9.1,21.987,0.0925,0.1325
ITEX2.0,5,CTL,03/01/11,19:21:38,9.608,87.3,7.6,19.651,0.0911,0.1318
ITEX2.0,5,CTL,03/01/11,20:21:39,7.343,93,6.3,16.606,0.0889,0.1303
ITEX2.0,5,CTL,03/01/11,21:21:40,5.796,95,5.1,14.361,0.0882,0.1303
ITEX2.0,5,CTL,03/01/11,22:21:41,4.818,96.9,4.4,13.04,0.0882,0.1318
ITEX2.0,5,CTL,03/01/11,23:21:42,3.301,98.1,3,11.904,0.0904,0.1288
ITEX2.0,5,CTL,04/01/11,00:21:43,0.051,98.9,-0.1,9.879,0.0896,0.1274
ITEX2.0,5,CTL,04/01/11,01:21:44,-1.641,98.3,-1.8,8.17,0.0904,0.1267
ITEX2.0,5,CTL,04/01/11,02:21:45,0.246,99.2,0.1,7.293,0.0911,0.1281
ITEX2.0,5,CTL,04/01/11,03:21:46,-2.8,98.8,-2.9,6.636,0.0904,0.1303
ITEX2.0,5,CTL,04/01/11,04:21:47,-1.784,99.8,-1.8,6.23,0.0918,0.1303
ITEX2.0,5,CTL,04/01/11,05:21:48,-2.712,99.9,-2.7,5.642,0.0925,0.1296
ITEX2.0,5,CTL,04/01/11,06:21:49,7.217,100,7.2,6.255,0.094,0.1361
ITEX2.0,5,CTL,04/01/11,07:21:50,8.519,99.9,8.5,9.04,0.0954,0.1376
ITEX2.0,5,CTL,04/01/11,08:21:51,10.124,96.8,9.6,11.102,0.0954,0.1376
ITEX2.0,5,CTL,04/01/11,09:21:52,13.738,85.4,11.3,13.329,0.0954,0.1347
ITEX2.0,5,CTL,04/01/11,10:21:53,16.201,73.5,11.5,13.69,0.0962,0.1339
ITEX2.0,5,CTL,04/01/11,11:21:54,18.771,62.8,11.6,16.582,0.0962,0.1339
ITEX2.0,5,CTL,04/01/11,12:21:55,20.198,57.4,11.5,24.919,0.0962,0.1339
ITEX2.0,5,CTL,04/01/11,13:21:56,22.058,55.1,12.6,30.419,0.0947,0.1368
ITEX2.0,5,CTL,04/01/11,14:21:57,22.585,54.2,12.9,34.229,0.0925,0.1368
ITEX2.0,5,CTL,04/01/11,15:21:58,22.178,51.6,11.8,36.281,0.0867,0.1376
ITEX2.0,5,CTL,04/01/11,16:21:59,21.604,51.3,11.1,36.039,0.0824,0.1376
ITEX2.0,5,CTL,04/01/11,17:22:00,20.913,49.6,10,34.572,0.0758,0.1361
ITEX2.0,5,CTL,04/01/11,18:22:01,15.342,54.4,6.2,30.52,0.0693,0.1318
ITEX2.0,5,CTL,04/01/11,19:22:02,14.816,66.5,8.7,23.497,0.0649,0.1296
ITEX2.0,5,CTL,04/01/11,20:22:03,10.858,76.7,6.9,19.127,0.0635,0.1281
ITEX2.0,5,CTL,04/01/11,21:22:04,7.015,84.6,4.6,16.082,0.0628,0.1267
ITEX2.0,5,CTL,04/01/11,22:22:05,3.406,93.6,2.5,13.257,0.0649,0.1259
ITEX2.0,5,CTL,04/01/11,23:22:06,5.05,97.6,4.7,11.807,0.0649,0.1259
ITEX2.0,5,CTL,05/01/11,00:22:07,2.37,97.5,2,11.102,0.0649,0.1252
ITEX2.0,5,CTL,05/01/11,01:22:08,0.439,98.4,0.2,10.026,0.0664,0.123
ITEX2.0,5,CTL,05/01/11,02:22:09,7.217,97.1,6.8,9.731,0.0678,0.1252
ITEX2.0,5,CTL,05/01/11,03:22:10,9.114,84.4,6.6,10.516,0.0686,0.1259
ITEX2.0,5,CTL,05/01/11,04:22:11,9.188,80.4,6,10.834,0.0686,0.1252
ITEX2.0,5,CTL,05/01/11,05:22:12,8.419,83.8,5.8,10.638,0.0686,0.1252
ITEX2.0,5,CTL,05/01/11,06:22:13,8.965,86.5,6.8,10.492,0.0686,0.1252
ITEX2.0,5,CTL,05/01/11,07:22:14,10.222,87.6,8.3,11.151,0.0693,0.1259
ITEX2.0,5,CTL,05/01/11,08:22:15,11.516,86.5,9.4,12.316,0.07,0.1274
ITEX2.0,5,CTL,05/01/11,09:22:16,13.257,82.1,10.3,14.84,0.07,0.1288
ITEX2.0,5,CTL,05/01/11,10:22:17,18.747,73.7,14,16.01,0.0707,0.1318
ITEX2.0,5,CTL,05/01/11,11:22:18,18.176,60.8,10.5,19.532,0.0693,0.1303
ITEX2.0,5,CTL,05/01/11,12:22:19,21.342,59.1,13,22.13,0.0664,0.131
ITEX2.0,5,CTL,05/01/11,13:22:20,19.08,51.3,8.8,27.924,0.0657,0.1296
ITEX2.0,5,CTL,05/01/11,14:22:21,13.04,79.5,9.6,23.328,0.0606,0.1252
ITEX2.0,5,CTL,05/01/11,15:22:22,13.281,85.7,11,19.199,0.0584,0.1325
ITEX2.0,5,CTL,05/01/11,16:22:23,15.461,84.5,12.9,19.08,0.0577,0.131
ITEX2.0,5,CTL,05/01/11,17:22:24,14.266,73.9,9.7,23.184,0.0577,0.1325
ITEX2.0,5,CTL,05/01/11,18:22:25,14.457,74.3,10,22.393,0.0555,0.1318
ITEX2.0,5,CTL,05/01/11,19:22:26,12.268,75,8,18.628,0.054,0.1318
ITEX2.0,5,CTL,05/01/11,20:22:27,7.82,87.1,5.8,15.557,0.0526,0.131
ITEX2.0,5,CTL,05/01/11,21:22:28,8.22,94.9,7.5,13.69,0.0526,0.1288
ITEX2.0,5,CTL,05/01/11,22:22:29,7.419,97.4,7,13.185,0.0533,0.1267
ITEX2.0,5,CTL,05/01/11,23:22:30,7.091,98.2,6.8,12.485,0.0533,0.1267
ITEX2.0,5,CTL,06/01/11,00:22:31,6.661,98,6.4,11.953,0.054,0.1252
ITEX2.0,5,CTL,06/01/11,01:22:32,6.153,97.7,5.8,11.37,0.054,0.1252
ITEX2.0,5,CTL,06/01/11,02:22:33,5.102,98.4,4.9,10.467,0.0548,0.1238
ITEX2.0,5,CTL,06/01/11,03:22:34,3.301,99.4,3.2,9.238,0.0555,0.1238
ITEX2.0,5,CTL,06/01/11,04:22:35,4.011,99.9,4,8.12,0.0569,0.1223
ITEX2.0,5,CTL,06/01/11,05:22:36,-0.591,98.3,-0.8,7.318,0.0577,0.1223
ITEX2.0,5,CTL,06/01/11,06:22:37,-0.367,99.9,-0.3,6.306,0.0591,0.1296
ITEX2.0,5,CTL,06/01/11,07:22:38,11.005,95.3,10.3,7.469,0.0606,0.1267
ITEX2.0,5,CTL,06/01/11,08:22:39,14.96,79.6,11.5,10.051,0.062,0.1296
ITEX2.0,5,CTL,06/01/11,09:22:40,17.13,69.5,11.5,13.329,0.062,0.1259
ITEX2.0,5,CTL,06/01/11,10:22:41,19.365,64.4,12.5,13.93,0.062,0.1259
ITEX2.0,5,CTL,06/01/11,11:22:42,21.557,61.9,14,17.605,0.062,0.1274
ITEX2.0,5,CTL,06/01/11,12:22:43,22.298,58.3,13.7,26.231,0.0606,0.1281
ITEX2.0,5,CTL,06/01/11,13:22:44,22.896,52.6,12.7,31.919,0.0591,0.1296
ITEX2.0,5,CTL,06/01/11,14:22:45,24.847,48.1,13.1,36.092,0.0569,0.1303
ITEX2.0,5,CTL,06/01/11,15:22:46,24.243,48.5,12.7,37.783,0.0497,0.1318
ITEX2.0,5,CTL,06/01/11,16:22:47,23.905,48.7,12.5,38.143,0.0446,0.1318
ITEX2.0,5,CTL,06/01/11,17:22:48,23.448,50,12.4,36.362,0.0395,0.1325
ITEX2.0,5,CTL,06/01/11,18:22:49,20.46,51.6,10.2,32.717,0.0337,0.1325
ITEX2.0,5,CTL,06/01/11,19:22:50,17.272,54.4,8,26.451,0.0293,0.1339
ITEX2.0,5,CTL,06/01/11,20:22:51,10.516,68.1,4.9,20.269,0.0257,0.1376
ITEX2.0,5,CTL,06/01/11,21:22:52,8.469,82.1,5.6,16.225,0.025,0.1354
ITEX2.0,5,CTL,06/01/11,22:22:53,5.975,90,4.5,13.906,0.0257,0.1332
ITEX2.0,5,CTL,06/01/11,23:22:54,1.507,95.3,0.8,11.977,0.0264,0.1339
ITEX2.0,5,CTL,07/01/11,00:22:55,7.594,95.4,6.9,11.151,0.0279,0.1296
ITEX2.0,5,CTL,07/01/11,01:22:56,10.59,83.8,8,11.443,0.0293,0.1281
ITEX2.0,5,CTL,07/01/11,02:22:57,10.687,78.6,7.1,11.807,0.0301,0.1281
ITEX2.0,5,CTL,07/01/11,03:22:58,10.124,82.5,7.3,11.516,0.0301,0.1274
ITEX2.0,5,CTL,07/01/11,04:22:59,10.051,87.2,8,11.2,0.0308,0.1259
ITEX2.0,5,CTL,07/01/11,05:23:00,9.952,89.8,8.4,11.005,0.0315,0.1252
ITEX2.0,5,CTL,07/01/11,06:23:01,10.418,87.6,8.5,10.834,0.0315,0.1245
ITEX2.0,5,CTL,07/01/11,07:23:02,13.112,82.8,10.3,11.321,0.033,0.1223
ITEX2.0,5,CTL,07/01/11,08:23:03,17.011,73.6,12.3,12.703,0.0337,0.123
ITEX2.0,5,CTL,07/01/11,09:23:04,18.604,69.6,13,15.963,0.0344,0.1245
ITEX2.0,5,CTL,07/01/11,10:23:05,19.508,70,13.9,17.701,0.0337,0.1252
ITEX2.0,5,CTL,07/01/11,11:23:06,21.676,66.4,15.2,21.342,0.0344,0.1252
ITEX2.0,5,CTL,07/01/11,12:23:07,18.747,65.4,12.1,25.307,0.0322,0.1267
ITEX2.0,5,CTL,07/01/11,13:23:08,21.318,62.9,14,27.038,0.0315,0.1281
ITEX2.0,5,CTL,07/01/11,14:23:09,23.016,57.4,14.2,30.167,0.0301,0.1281
ITEX2.0,5,CTL,07/01/11,15:23:10,22.753,58.2,14.1,30.091,0.0272,0.1281
ITEX2.0,5,CTL,07/01/11,16:23:11,20.913,63.3,13.7,27.53,0.0235,0.1296
ITEX2.0,5,CTL,07/01/11,17:23:12,23.954,52.8,13.8,27.186,0.0235,0.1281
ITEX2.0,5,CTL,07/01/11,18:23:13,22.753,46.2,10.6,29.49,0.0214,0.1288
ITEX2.0,5,CTL,07/01/11,19:23:14,16.177,52.3,6.4,25.016,0.0177,0.1318
ITEX2.0,5,CTL,07/01/11,20:23:15,11.102,79.3,7.7,19.246,0.0155,0.1339
ITEX2.0,5,CTL,07/01/11,21:23:16,11.492,88.3,9.6,16.201,0.0155,0.131
ITEX2.0,5,CTL,07/01/11,22:23:17,7.041,90.6,5.6,14.792,0.0155,0.1303
ITEX2.0,5,CTL,07/01/11,23:23:18,8.344,96.1,7.8,13.185,0.0155,0.1281
ITEX2.0,5,CTL,08/01/11,00:23:19,7.469,95.8,6.8,12.364,0.017,0.1267
ITEX2.0,5,CTL,08/01/11,01:23:20,10.1,96.9,9.6,11.929,0.0184,0.123
ITEX2.0,5,CTL,08/01/11,02:23:21,10.614,96,10,12.074,0.0184,0.1216
ITEX2.0,5,CTL,08/01/11,03:23:22,10.932,96,10.3,12.025,0.0199,0.1209
ITEX2.0,5,CTL,08/01/11,04:23:23,10.834,96.4,10.3,11.929,0.0199,0.1201
ITEX2.0,5,CTL,08/01/11,05:23:24,11.029,97,10.6,12.074,0.0206,0.1194
ITEX2.0,5,CTL,08/01/11,06:23:25,11.613,97.6,11.3,12.195,0.0214,0.1194
ITEX2.0,5,CTL,08/01/11,07:23:26,12.05,96.9,11.6,13.257,0.0214,0.1194
ITEX2.0,5,CTL,08/01/11,08:23:27,12.63,96.5,12.1,14.194,0.0221,0.1194
ITEX2.0,5,CTL,08/01/11,09:23:28,13.81,94.7,13,15.294,0.0228,0.1194
ITEX2.0,5,CTL,08/01/11,10:23:29,15.079,89.4,13.4,17.51,0.0228,0.1209
ITEX2.0,5,CTL,08/01/11,11:23:30,14.625,87.4,12.6,19.508,0.0221,0.1216
ITEX2.0,5,CTL,08/01/11,12:23:31,18.723,87.4,16.6,19.603,0.0221,0.1216
ITEX2.0,5,CTL,08/01/11,13:23:32,22.465,73.6,17.5,26.965,0.0243,0.1238
ITEX2.0,5,CTL,08/01/11,14:23:33,18.271,71.6,13.1,29.815,0.0235,0.1245
ITEX2.0,5,CTL,08/01/11,15:23:34,21.127,70.2,15.5,29.89,0.0228,0.1245
ITEX2.0,5,CTL,08/01/11,16:23:35,22.633,62.4,15.1,34.466,0.0199,0.1339
ITEX2.0,5,CTL,08/01/11,17:23:36,22.25,59.9,14.1,34.995,0.0163,0.1361
ITEX2.0,5,CTL,08/01/11,18:23:37,18.842,70.6,13.4,28.394,0.0119,0.1376
ITEX2.0,5,CTL,08/01/11,19:23:38,16.987,65.3,10.4,24.823,0.0097,0.1368
ITEX2.0,5,CTL,08/01/11,20:23:39,12.05,80.4,8.8,19.984,0.0076,0.1405
ITEX2.0,5,CTL,08/01/11,21:23:40,7.569,93,6.5,15.796,0.0076,0.1296
ITEX2.0,5,CTL,08/01/11,22:23:41,7.368,98,7.1,13.642,0.0083,0.1274
ITEX2.0,5,CTL,08/01/11,23:23:42,11.102,99.1,11,13.137,0.0097,0.1238
