Site,Plot,Treatment,Date,"Time, GMT+11:00","Temp, ÁC(SEN S/N: 9818212,  Ambient)","RH, %(SEN S/N: 9818212)","DewPt, ÁC(SEN S/N: 9818212)",3cm,"Water Content, m^3/m^3(SEN S/N: 9827492,  5cmBG)","Water Content, m^3/m^3(SEN S/N: 9827496,  10cmBG)"
ITEX1U,1,OTC,07/01/11,22:23:17,8.643,94.8,7.9,,0.0954,0.0562
ITEX1U,1,OTC,07/01/11,23:23:18,8.469,97.2,8.1,,0.0947,0.0555
ITEX1U,1,OTC,08/01/11,00:23:19,7.645,98.7,7.5,,0.0947,0.0555
ITEX1U,1,OTC,08/01/11,01:23:20,10.98,98.8,10.8,,0.0947,0.0555
ITEX1U,1,OTC,08/01/11,02:23:21,11.127,96.4,10.6,,0.0954,0.0555
ITEX1U,1,OTC,08/01/11,03:23:22,11.175,96.2,10.6,,0.0947,0.0562
ITEX1U,1,OTC,08/01/11,04:23:23,11.151,96.6,10.6,,0.0947,0.0562
ITEX1U,1,OTC,08/01/11,05:23:24,11.053,97.2,10.6,,0.0947,0.0562
ITEX1U,1,OTC,08/01/11,06:23:25,11.783,98,11.5,,0.0947,0.0562
ITEX1U,1,OTC,08/01/11,07:23:26,12.292,97,11.8,,0.0947,0.0569
ITEX1U,1,OTC,08/01/11,08:23:27,12.944,96.4,12.4,,0.0947,0.0569
ITEX1U,1,OTC,08/01/11,09:23:28,14.05,94.7,13.2,,0.0947,0.0569
ITEX1U,1,OTC,08/01/11,10:23:29,15.414,89.8,13.8,,0.0954,0.0577
ITEX1U,1,OTC,08/01/11,11:23:30,14.984,87.4,12.9,,0.0954,0.0584
ITEX1U,1,OTC,08/01/11,12:23:31,18.224,88.1,16.2,,0.0947,0.0577
ITEX1U,1,OTC,08/01/11,13:23:32,21.915,74.2,17.1,,0.0954,0.0598
ITEX1U,1,OTC,08/01/11,14:23:33,17.843,71.6,12.7,,0.0947,0.0598
ITEX1U,1,OTC,08/01/11,15:23:34,23.04,70.7,17.5,,0.0954,0.0591
ITEX1U,1,OTC,08/01/11,16:23:35,22.657,61.8,15,,0.0954,0.0591
ITEX1U,1,OTC,08/01/11,17:23:36,23.689,57.5,14.8,,0.094,0.0591
ITEX1U,1,OTC,08/01/11,18:23:37,18.937,70.1,13.4,,0.0933,0.0569
ITEX1U,1,OTC,08/01/11,19:23:38,16.868,67.9,10.9,,0.094,0.0562
ITEX1U,1,OTC,08/01/11,20:23:39,13.281,80.2,10,,0.0933,0.0555
ITEX1U,1,OTC,08/01/11,21:23:40,9.485,90.2,8,,0.0925,0.0548
ITEX1U,1,OTC,08/01/11,22:23:41,7.82,95.5,7.2,,0.0925,0.054
ITEX1U,1,OTC,08/01/11,23:23:42,9.632,99.1,9.5,,0.0918,0.054
ITEX1U,1,OTC,09/01/11,00:23:43,11.613,99.8,11.6,,0.0918,0.0548
ITEX1U,1,OTC,09/01/11,01:23:44,11.2,99.6,11.2,,0.0918,0.0548
ITEX1U,1,OTC,09/01/11,02:23:45,12.219,100,12.2,,0.0918,0.0548
ITEX1U,1,OTC,09/01/11,03:23:46,10.467,99.7,10.4,,0.0918,0.0548
ITEX1U,1,OTC,09/01/11,04:23:47,8.792,99.5,8.7,,0.0918,0.0548
ITEX1U,1,OTC,09/01/11,05:23:48,11.492,100,11.5,,0.0918,0.0548
ITEX1U,1,OTC,09/01/11,06:23:49,12.847,100,12.9,,0.0918,0.0555
ITEX1U,1,OTC,09/01/11,07:23:50,15.652,99.2,15.5,,0.0925,0.0562
ITEX1U,1,OTC,09/01/11,08:23:51,15.342,95.5,14.6,,0.0925,0.0562
ITEX1U,1,OTC,09/01/11,09:23:52,17.32,91.2,15.9,,0.0933,0.0569
ITEX1U,1,OTC,09/01/11,10:23:53,16.034,87.9,14,,0.0933,0.0569
ITEX1U,1,OTC,09/01/11,11:23:54,15.676,91,14.2,,0.0933,0.0569
ITEX1U,1,OTC,09/01/11,12:23:55,17.153,89.3,15.4,,0.0933,0.0569
ITEX1U,1,OTC,09/01/11,13:23:56,18.818,85.7,16.4,,0.0933,0.0569
ITEX1U,1,OTC,09/01/11,14:23:57,18.747,84,16,,0.0933,0.0569
ITEX1U,1,OTC,09/01/11,15:23:58,15.366,86.5,13.1,,0.0933,0.0569
ITEX1U,1,OTC,09/01/11,16:23:59,19.27,87.2,17.1,,0.0918,0.0569
ITEX1U,1,OTC,09/01/11,17:24:00,19.032,76.3,14.8,,0.0918,0.0577
ITEX1U,1,OTC,09/01/11,18:24:01,14.553,83.4,11.8,,0.0933,0.0569
ITEX1U,1,OTC,09/01/11,19:24:02,13.401,91.3,12,,0.0925,0.0562
ITEX1U,1,OTC,09/01/11,20:24:03,12.606,95.6,11.9,,0.0918,0.0555
ITEX1U,1,OTC,09/01/11,21:24:04,11.54,98.4,11.3,,0.0918,0.0562
ITEX1U,1,OTC,09/01/11,22:24:05,11.759,99.7,11.7,,0.0925,0.0562
ITEX1U,1,OTC,09/01/11,23:24:06,12.074,100,12.1,,0.1855,0.0577
ITEX1U,1,OTC,10/01/11,00:24:07,12.413,100,12.4,,0.179,0.0584
ITEX1U,1,OTC,10/01/11,01:24:08,12.485,100,12.5,,0.2494,0.0954
ITEX1U,1,OTC,10/01/11,02:24:09,12.534,100,12.5,,0.2196,0.102
ITEX1U,1,OTC,10/01/11,03:24:10,12.606,100,12.6,,0.2022,0.1012
ITEX1U,1,OTC,10/01/11,04:24:11,12.025,100,12,,0.1957,0.0976
ITEX1U,1,OTC,10/01/11,05:24:12,11.977,100,12,,0.1913,0.0954
ITEX1U,1,OTC,10/01/11,06:24:13,12.195,100,12.2,,0.1884,0.094
ITEX1U,1,OTC,10/01/11,07:24:14,13.281,100,13.3,,0.1862,0.0933
ITEX1U,1,OTC,10/01/11,08:24:15,17.891,99.6,17.9,,0.184,0.0933
ITEX1U,1,OTC,10/01/11,09:24:16,21.819,90.7,20.3,,0.184,0.0947
ITEX1U,1,OTC,10/01/11,10:24:17,22.968,79.1,19.2,,0.1826,0.0954
ITEX1U,1,OTC,10/01/11,11:24:18,21.485,77.8,17.5,,0.1811,0.0954
ITEX1U,1,OTC,10/01/11,12:24:19,22.417,79.3,18.7,,0.1804,0.0947
ITEX1U,1,OTC,10/01/11,13:24:20,25.987,73.8,21,,0.1782,0.0962
ITEX1U,1,OTC,10/01/11,14:24:21,26.231,65.6,19.3,,0.1775,0.0962
ITEX1U,1,OTC,10/01/11,15:24:22,24.774,65.7,17.9,,0.1753,0.0962
ITEX1U,1,OTC,10/01/11,16:24:23,31.765,66.9,24.9,,0.1746,0.0954
ITEX1U,1,OTC,10/01/11,17:24:24,17.249,76.3,13.1,,0.1739,0.0933
ITEX1U,1,OTC,10/01/11,18:24:25,15.891,92.7,14.7,,0.1724,0.0911
ITEX1U,1,OTC,10/01/11,19:24:26,15.986,94.7,15.2,,0.171,0.0904
ITEX1U,1,OTC,10/01/11,20:24:27,14.29,95.4,13.6,,0.1702,0.0896
ITEX1U,1,OTC,10/01/11,21:24:28,13.714,97.8,13.4,,0.1688,0.0889
ITEX1U,1,OTC,10/01/11,22:24:29,13.594,98.6,13.4,,0.1681,0.0882
ITEX1U,1,OTC,10/01/11,23:24:30,13.305,99,13.2,,0.1673,0.0882
ITEX1U,1,OTC,11/01/11,00:24:31,12.678,99.1,12.6,,0.1666,0.0874
ITEX1U,1,OTC,11/01/11,01:24:32,12.025,99.6,12,,0.1659,0.0874
ITEX1U,1,OTC,11/01/11,02:24:33,11.662,99.7,11.6,,0.1659,0.0867
ITEX1U,1,OTC,11/01/11,03:24:34,11.102,99.5,11,,0.1644,0.0867
ITEX1U,1,OTC,11/01/11,04:24:35,10.638,97.9,10.3,,0.1644,0.0867
ITEX1U,1,OTC,11/01/11,05:24:36,11.613,93.5,10.6,,0.1637,0.0867
ITEX1U,1,OTC,11/01/11,06:24:37,11.37,96.5,10.8,,0.1644,0.0867
ITEX1U,1,OTC,11/01/11,07:24:38,11.88,99.2,11.8,,0.1644,0.0882
ITEX1U,1,OTC,11/01/11,08:24:39,12.413,100,12.4,,0.1637,0.0889
ITEX1U,1,OTC,11/01/11,09:24:40,13.666,100,13.7,,0.163,0.0896
ITEX1U,1,OTC,11/01/11,10:24:41,14.768,98.3,14.5,,0.163,0.0896
ITEX1U,1,OTC,11/01/11,11:24:42,16.082,97.4,15.7,,0.163,0.0904
ITEX1U,1,OTC,11/01/11,12:24:43,16.392,93.3,15.3,,0.163,0.0911
ITEX1U,1,OTC,11/01/11,13:24:44,17.51,93,16.4,,0.1623,0.0911
ITEX1U,1,OTC,11/01/11,14:24:45,19.865,87.2,17.7,,0.1615,0.0918
ITEX1U,1,OTC,11/01/11,15:24:46,20.889,81.4,17.6,,0.1623,0.0933
ITEX1U,1,OTC,11/01/11,16:24:47,16.701,83.8,14,,0.163,0.0933
ITEX1U,1,OTC,11/01/11,17:24:48,16.01,92,14.7,,0.1623,0.0933
ITEX1U,1,OTC,11/01/11,18:24:49,15.819,94.4,14.9,,0.1623,0.0925
ITEX1U,1,OTC,11/01/11,19:24:50,14.601,95.9,14,,0.1615,0.0925
ITEX1U,1,OTC,11/01/11,20:24:51,13.738,98.8,13.6,,0.1615,0.0925
ITEX1U,1,OTC,11/01/11,21:24:52,13.69,99.9,13.7,,0.1608,0.0918
ITEX1U,1,OTC,11/01/11,22:24:53,13.666,100,13.7,,0.1601,0.0918
ITEX1U,1,OTC,11/01/11,23:24:54,13.401,100,13.4,,0.1601,0.0925
ITEX1U,1,OTC,12/01/11,00:24:55,13.57,100,13.6,,0.1594,0.0925
ITEX1U,1,OTC,12/01/11,01:24:56,13.522,100,13.5,,0.1594,0.1027
ITEX1U,1,OTC,12/01/11,02:24:57,13.546,100,13.6,,0.1608,0.115
ITEX1U,1,OTC,12/01/11,03:24:58,13.449,100,13.5,,0.1615,0.1143
ITEX1U,1,OTC,12/01/11,04:24:59,13.473,100,13.5,,0.2008,0.1223
ITEX1U,1,OTC,12/01/11,05:25:00,13.449,100,13.5,,0.2138,0.1245
ITEX1U,1,OTC,12/01/11,06:25:01,13.738,100,13.8,,0.2,0.1209
ITEX1U,1,OTC,12/01/11,07:25:02,13.882,100,13.9,,0.1942,0.1209
ITEX1U,1,OTC,12/01/11,08:25:03,14.074,100,14.1,,0.1935,0.123
ITEX1U,1,OTC,12/01/11,09:25:04,14.505,100,14.5,,0.1928,0.123
ITEX1U,1,OTC,12/01/11,10:25:05,14.002,100,14,,0.1928,0.1252
ITEX1U,1,OTC,12/01/11,11:25:06,14.745,100,14.8,,0.1935,0.1245
ITEX1U,1,OTC,12/01/11,12:25:07,14.936,100,15,,0.1942,0.1332
ITEX1U,1,OTC,12/01/11,13:25:08,15.461,100,15.5,,0.2777,0.139
ITEX1U,1,OTC,12/01/11,14:25:09,16.129,100,16.1,,0.2443,0.1376
ITEX1U,1,OTC,12/01/11,15:25:10,15.39,100,15.4,,0.2327,0.1332
ITEX1U,1,OTC,12/01/11,16:25:11,15.318,100,15.3,,0.2734,0.1426
ITEX1U,1,OTC,12/01/11,17:25:12,15.461,100,15.5,,0.2719,0.1441
ITEX1U,1,OTC,12/01/11,18:25:13,15.819,100,15.8,,0.2429,0.1419
ITEX1U,1,OTC,12/01/11,19:25:14,15.748,100,15.8,,0.2334,0.1412
ITEX1U,1,OTC,12/01/11,20:25:15,14.96,100,15,,0.2269,0.1405
ITEX1U,1,OTC,12/01/11,21:25:16,15.342,100,15.4,,0.2233,0.1397
ITEX1U,1,OTC,12/01/11,22:25:17,15.557,100,15.6,,0.2196,0.1405
ITEX1U,1,OTC,12/01/11,23:25:18,15.318,100,15.3,,0.2661,0.1528
ITEX1U,1,OTC,13/01/11,00:25:19,15.438,100,15.5,,0.2443,0.1492
ITEX1U,1,OTC,13/01/11,01:25:20,15.533,100,15.6,,0.2356,0.1477
ITEX1U,1,OTC,13/01/11,02:25:21,15.7,100,15.7,,0.2298,0.147
ITEX1U,1,OTC,13/01/11,03:25:22,15.247,100,15.3,,0.2262,0.147
ITEX1U,1,OTC,13/01/11,04:25:23,15.485,100,15.5,,0.2233,0.1463
ITEX1U,1,OTC,13/01/11,05:25:24,15.342,100,15.4,,0.2211,0.1477
ITEX1U,1,OTC,13/01/11,06:25:25,15.342,100,15.4,,0.2211,0.1485
ITEX1U,1,OTC,13/01/11,07:25:26,15.39,100,15.4,,0.2196,0.1492
ITEX1U,1,OTC,13/01/11,08:25:27,15.485,100,15.5,,0.2189,0.1492
ITEX1U,1,OTC,13/01/11,09:25:28,16.558,100,16.6,,0.2182,0.1499
ITEX1U,1,OTC,13/01/11,10:25:29,17.51,100,17.5,,0.2175,0.1506
ITEX1U,1,OTC,13/01/11,11:25:30,16.868,100,16.9,,0.2167,0.1506
ITEX1U,1,OTC,13/01/11,12:25:31,16.534,100,16.6,,0.2632,0.1688
ITEX1U,1,OTC,13/01/11,13:25:32,16.511,100,16.5,,0.253,0.1644
ITEX1U,1,OTC,13/01/11,14:25:33,18.343,100,18.4,,0.2494,0.1666
ITEX1U,1,OTC,13/01/11,15:25:34,22.513,98.4,22.3,,0.2451,0.1666
ITEX1U,1,OTC,13/01/11,16:25:35,18.699,94,17.7,,0.2378,0.1652
ITEX1U,1,OTC,13/01/11,17:25:36,19.222,93.1,18.1,,0.2327,0.1644
ITEX1U,1,OTC,13/01/11,18:25:37,17.011,93.7,16,,0.2305,0.163
ITEX1U,1,OTC,13/01/11,19:25:38,16.058,97.6,15.7,,0.2276,0.1623
ITEX1U,1,OTC,13/01/11,20:25:39,15.867,99.5,15.8,,0.2254,0.1615
ITEX1U,1,OTC,13/01/11,21:25:40,15.485,100,15.5,,0.224,0.1615
ITEX1U,1,OTC,13/01/11,22:25:41,15.247,100,15.3,,0.2218,0.1615
ITEX1U,1,OTC,13/01/11,23:25:42,15.031,99.8,15,,0.2211,0.1615
ITEX1U,1,OTC,14/01/11,00:25:43,14.768,98.8,14.6,,0.2196,0.1615
ITEX1U,1,OTC,14/01/11,01:25:44,14.864,100,14.9,,0.2189,0.1615
ITEX1U,1,OTC,14/01/11,02:25:45,14.721,100,14.7,,0.2175,0.1623
ITEX1U,1,OTC,14/01/11,03:25:46,14.912,100,14.9,,0.2167,0.163
ITEX1U,1,OTC,14/01/11,04:25:47,15.079,100,15.1,,0.216,0.163
ITEX1U,1,OTC,14/01/11,05:25:48,14.888,100,14.9,,0.216,0.163
ITEX1U,1,OTC,14/01/11,06:25:49,14.361,100,14.4,,0.2153,0.163
ITEX1U,1,OTC,14/01/11,07:25:50,13.906,100,13.9,,0.2146,0.1644
ITEX1U,1,OTC,14/01/11,08:25:51,13.546,100,13.6,,0.2153,0.1681
ITEX1U,1,OTC,14/01/11,09:25:52,13.305,100,13.3,,0.2182,0.1746
ITEX1U,1,OTC,14/01/11,10:25:53,13.04,100,13.1,,0.2392,0.184
ITEX1U,1,OTC,14/01/11,11:25:54,13.04,100,13.1,,0.2414,0.1819
ITEX1U,1,OTC,14/01/11,12:25:55,13.353,100,13.4,,0.2959,0.1942
ITEX1U,1,OTC,14/01/11,13:25:56,13.642,100,13.7,,0.301,0.1986
ITEX1U,1,OTC,14/01/11,14:25:57,13.618,100,13.6,,0.3177,0.2037
ITEX1U,1,OTC,14/01/11,15:25:58,13.786,100,13.8,,0.2988,0.2037
ITEX1U,1,OTC,14/01/11,16:25:59,13.834,100,13.9,,0.2974,0.2066
ITEX1U,1,OTC,14/01/11,17:26:00,13.69,100,13.7,,0.285,0.2051
ITEX1U,1,OTC,14/01/11,18:26:01,13.858,100,13.9,,0.2712,0.2029
ITEX1U,1,OTC,14/01/11,19:26:02,13.93,100,13.9,,0.2596,0.2008
ITEX1U,1,OTC,14/01/11,20:26:03,13.497,100,13.5,,0.2538,0.2
ITEX1U,1,OTC,14/01/11,21:26:04,13.473,100,13.5,,0.2487,0.1986
ITEX1U,1,OTC,14/01/11,22:26:05,13.401,100,13.4,,0.2443,0.1971
ITEX1U,1,OTC,14/01/11,23:26:06,12.751,100,12.8,,0.2436,0.1978
ITEX1U,1,OTC,15/01/11,00:26:07,12.122,100,12.1,,0.2429,0.1978
ITEX1U,1,OTC,15/01/11,01:26:08,12.098,100,12.1,,0.24,0.1957
ITEX1U,1,OTC,15/01/11,02:26:09,11.832,100,11.8,,0.2371,0.1942
ITEX1U,1,OTC,15/01/11,03:26:10,10.712,100,10.7,,0.2349,0.1928
ITEX1U,1,OTC,15/01/11,04:26:11,9.854,100,9.9,,0.2327,0.1913
ITEX1U,1,OTC,15/01/11,05:26:12,8.817,100,8.8,,0.2305,0.1899
ITEX1U,1,OTC,15/01/11,06:26:13,7.343,100,7.3,,0.2291,0.1899
ITEX1U,1,OTC,15/01/11,07:26:14,10.492,99.8,10.5,,0.2276,0.1884
ITEX1U,1,OTC,15/01/11,08:26:15,13.93,97.5,13.6,,0.2269,0.1884
ITEX1U,1,OTC,15/01/11,09:26:16,15.39,93.3,14.3,,0.2247,0.1877
ITEX1U,1,OTC,15/01/11,10:26:17,17.843,87.6,15.8,,0.2247,0.1877
ITEX1U,1,OTC,15/01/11,11:26:18,20.579,72,15.4,,0.224,0.1877
ITEX1U,1,OTC,15/01/11,12:26:19,22.417,57.6,13.7,,0.2233,0.1891
ITEX1U,1,OTC,15/01/11,13:26:20,26.402,53,16.1,,0.2218,0.1884
ITEX1U,1,OTC,15/01/11,14:26:21,30.243,46.5,17.5,,0.2204,0.187
ITEX1U,1,OTC,15/01/11,15:26:22,31.408,47.1,18.8,,0.2189,0.1855
ITEX1U,1,OTC,15/01/11,16:26:23,32.639,45,19.2,,0.2175,0.1833
ITEX1U,1,OTC,15/01/11,17:26:24,31.179,43.5,17.3,,0.216,0.1811
ITEX1U,1,OTC,15/01/11,18:26:25,24.944,46.1,12.6,,0.2153,0.179
ITEX1U,1,OTC,15/01/11,19:26:26,20.246,60.2,12.3,,0.2146,0.1782
ITEX1U,1,OTC,15/01/11,20:26:27,13.762,73.8,9.2,,0.2138,0.1768
ITEX1U,1,OTC,15/01/11,21:26:28,10.222,90.1,8.7,,0.2131,0.1753
ITEX1U,1,OTC,15/01/11,22:26:29,9.41,94.1,8.5,,0.2124,0.1746
ITEX1U,1,OTC,15/01/11,23:26:30,8.643,97.5,8.3,,0.2116,0.1746
ITEX1U,1,OTC,16/01/11,00:26:31,8.742,98.5,8.5,,0.2116,0.1739
ITEX1U,1,OTC,16/01/11,01:26:32,8.045,99,7.9,,0.2109,0.1739
ITEX1U,1,OTC,16/01/11,02:26:33,7.268,99.1,7.1,,0.2109,0.1732
ITEX1U,1,OTC,16/01/11,03:26:34,8.195,98.6,8,,0.2102,0.1732
ITEX1U,1,OTC,16/01/11,04:26:35,8.965,97.1,8.5,,0.2102,0.1732
ITEX1U,1,OTC,16/01/11,05:26:36,11.492,98.8,11.3,,0.2095,0.1732
ITEX1U,1,OTC,16/01/11,06:26:37,12.534,99.1,12.4,,0.2095,0.1732
ITEX1U,1,OTC,16/01/11,07:26:38,15.581,94.3,14.7,,0.2095,0.1732
ITEX1U,1,OTC,16/01/11,08:26:39,19.341,78.7,15.6,,0.208,0.1732
ITEX1U,1,OTC,16/01/11,09:26:40,20.746,69.9,15.1,,0.2095,0.1732
ITEX1U,1,OTC,16/01/11,10:26:41,22.657,67.4,16.3,,0.2087,0.1732
ITEX1U,1,OTC,16/01/11,11:26:42,23.016,63.6,15.8,,0.208,0.1732
ITEX1U,1,OTC,16/01/11,12:26:43,24.05,64.2,16.9,,0.208,0.1746
ITEX1U,1,OTC,16/01/11,13:26:44,26.451,57.8,17.5,,0.2066,0.1739
ITEX1U,1,OTC,16/01/11,14:26:45,26.061,56.5,16.8,,0.2058,0.1717
ITEX1U,1,OTC,16/01/11,15:26:46,26.207,57,17,,0.2051,0.1688
ITEX1U,1,OTC,16/01/11,16:26:47,25.647,58.7,17,,0.2037,0.1673
ITEX1U,1,OTC,16/01/11,17:26:48,20.579,70,14.9,,0.2015,0.1644
ITEX1U,1,OTC,16/01/11,18:26:49,18.771,81.8,15.6,,0.2008,0.163
ITEX1U,1,OTC,16/01/11,19:26:50,18.937,86.7,16.7,,0.2,0.1615
ITEX1U,1,OTC,16/01/11,20:26:51,15.963,90.1,14.4,,0.2015,0.1608
ITEX1U,1,OTC,16/01/11,21:26:52,14.864,91.7,13.5,,0.2008,0.1601
ITEX1U,1,OTC,16/01/11,22:26:53,14.505,92.2,13.3,,0.2008,0.1601
ITEX1U,1,OTC,16/01/11,23:26:54,14.984,94.2,14.1,,0.2,0.1594
ITEX1U,1,OTC,17/01/11,00:26:55,13.546,89.9,11.9,,0.1993,0.1594
ITEX1U,1,OTC,17/01/11,01:26:56,13.353,86.7,11.2,,0.1993,0.1586
ITEX1U,1,OTC,17/01/11,02:26:57,13.401,91.1,12,,0.1993,0.1586
ITEX1U,1,OTC,17/01/11,03:26:58,12.364,91.5,11,,0.1986,0.1586
ITEX1U,1,OTC,17/01/11,04:26:59,11.977,78,8.3,,0.1986,0.1579
ITEX1U,1,OTC,17/01/11,05:27:00,11.613,73.7,7.1,,0.1986,0.1572
ITEX1U,1,OTC,17/01/11,06:27:01,10.932,73.6,6.4,,0.1986,0.1572
ITEX1U,1,OTC,17/01/11,07:27:02,13.088,66.8,7.1,,0.1978,0.1572
ITEX1U,1,OTC,17/01/11,08:27:03,15.461,62.1,8.3,,0.1978,0.1572
ITEX1U,1,OTC,17/01/11,09:27:04,17.272,58.9,9.2,,0.1971,0.1564
ITEX1U,1,OTC,17/01/11,10:27:05,18.39,58.3,10.1,,0.1957,0.1564
ITEX1U,1,OTC,17/01/11,11:27:06,18.604,56,9.7,,0.1949,0.1564
ITEX1U,1,OTC,17/01/11,12:27:07,20.341,54.1,10.8,,0.1949,0.1572
ITEX1U,1,OTC,17/01/11,13:27:08,21.915,52.4,11.7,,0.1964,0.1572
ITEX1U,1,OTC,17/01/11,14:27:09,22.082,52.7,12,,0.1957,0.1557
ITEX1U,1,OTC,17/01/11,15:27:10,24.557,58.5,15.9,,0.1949,0.1535
ITEX1U,1,OTC,17/01/11,16:27:11,22.585,54.5,13,,0.1935,0.1514
ITEX1U,1,OTC,17/01/11,17:27:12,23.016,50.6,12.2,,0.1928,0.1499
ITEX1U,1,OTC,17/01/11,18:27:13,15.772,67.1,9.7,,0.192,0.1477
ITEX1U,1,OTC,17/01/11,19:27:14,13.016,85,10.6,,0.1913,0.1463
ITEX1U,1,OTC,17/01/11,20:27:15,11.419,90.7,10,,0.1906,0.1456
ITEX1U,1,OTC,17/01/11,21:27:16,10.296,93.1,9.2,,0.1906,0.1448
ITEX1U,1,OTC,17/01/11,22:27:17,9.608,95,8.9,,0.1899,0.1441
ITEX1U,1,OTC,17/01/11,23:27:18,9.41,96.3,8.9,,0.1899,0.1441
ITEX1U,1,OTC,18/01/11,00:27:19,9.213,96,8.6,,0.1891,0.1434
ITEX1U,1,OTC,18/01/11,01:27:20,8.27,96.9,7.8,,0.1891,0.1434
ITEX1U,1,OTC,18/01/11,02:27:21,7.995,97.5,7.6,,0.1891,0.1426
ITEX1U,1,OTC,18/01/11,03:27:22,4.532,94.8,3.8,,0.1899,0.1419
ITEX1U,1,OTC,18/01/11,04:27:23,0.907,94.4,0.1,,0.1884,0.1412
ITEX1U,1,OTC,18/01/11,05:27:24,0.079,95.6,-0.5,,0.1884,0.1405
ITEX1U,1,OTC,18/01/11,06:27:25,-0.479,94,-1.3,,0.1884,0.1405
ITEX1U,1,OTC,18/01/11,07:27:26,7.318,98.6,7.1,,0.1884,0.1405
ITEX1U,1,OTC,18/01/11,08:27:27,14.529,61.7,7.3,,0.1884,0.1412
ITEX1U,1,OTC,18/01/11,09:27:28,19.175,59,11,,0.1884,0.1419
ITEX1U,1,OTC,18/01/11,10:27:29,18.675,51.5,8.5,,0.187,0.1419
ITEX1U,1,OTC,18/01/11,11:27:30,18.747,63.7,11.7,,0.187,0.1426
ITEX1U,1,OTC,18/01/11,12:27:31,19.651,66.5,13.3,,0.187,0.1434
ITEX1U,1,OTC,18/01/11,13:27:32,23.328,64.7,16.3,,0.1877,0.1441
ITEX1U,1,OTC,18/01/11,14:27:33,26.426,56.1,17,,0.1877,0.1434
ITEX1U,1,OTC,18/01/11,15:27:34,24.339,55.4,14.9,,0.187,0.1419
ITEX1U,1,OTC,18/01/11,16:27:35,33.287,52.9,22.4,,0.1855,0.1405
ITEX1U,1,OTC,18/01/11,17:27:36,20.555,55.4,11.3,,0.1855,0.1376
ITEX1U,1,OTC,18/01/11,18:27:37,17.272,73.4,12.5,,0.1833,0.1354
ITEX1U,1,OTC,18/01/11,19:27:38,14.122,81.2,11,,0.1833,0.1339
ITEX1U,1,OTC,18/01/11,20:27:39,11.297,85.6,9,,0.1833,0.1332
ITEX1U,1,OTC,18/01/11,21:27:40,8.767,90,7.2,,0.1826,0.1318
ITEX1U,1,OTC,18/01/11,22:27:41,8.344,95.4,7.7,,0.1819,0.131
ITEX1U,1,OTC,18/01/11,23:27:42,4.141,94.4,3.3,,0.1811,0.1303
ITEX1U,1,OTC,19/01/11,00:27:43,3.406,96.9,3,,0.1811,0.1296
ITEX1U,1,OTC,19/01/11,01:27:44,5.36,98.3,5.1,,0.1811,0.1288
ITEX1U,1,OTC,19/01/11,02:27:45,7.393,100,7.4,,0.1804,0.1296
ITEX1U,1,OTC,19/01/11,03:27:46,7.444,100,7.5,,0.1804,0.1288
ITEX1U,1,OTC,19/01/11,04:27:47,7.87,100,7.9,,0.1804,0.1288
ITEX1U,1,OTC,19/01/11,05:27:48,7.393,99,7.3,,0.1804,0.1288
ITEX1U,1,OTC,19/01/11,06:27:49,6.914,98.5,6.7,,0.1804,0.1288
ITEX1U,1,OTC,19/01/11,07:27:50,10.124,95.9,9.5,,0.1804,0.1288
ITEX1U,1,OTC,19/01/11,08:27:51,12.847,86,10.6,,0.1797,0.1288
ITEX1U,1,OTC,19/01/11,09:27:52,15.581,77.8,11.7,,0.1797,0.1296
ITEX1U,1,OTC,19/01/11,10:27:53,17.915,71.8,12.8,,0.179,0.1296
ITEX1U,1,OTC,19/01/11,11:27:54,19.175,67.1,12.9,,0.1782,0.1303
ITEX1U,1,OTC,19/01/11,12:27:55,22.058,65.6,15.3,,0.1797,0.1325
ITEX1U,1,OTC,19/01/11,13:27:56,22.681,61.5,14.9,,0.1804,0.131
ITEX1U,1,OTC,19/01/11,14:27:57,18.699,69.6,13,,0.1782,0.1288
ITEX1U,1,OTC,19/01/11,15:27:58,19.817,74.1,15.1,,0.1782,0.1281
ITEX1U,1,OTC,19/01/11,16:27:59,23.304,72.9,18.2,,0.179,0.1274
ITEX1U,1,OTC,19/01/11,17:28:00,20.103,68.5,14.1,,0.1775,0.1267
ITEX1U,1,OTC,19/01/11,18:28:01,15.963,79.3,12.4,,0.1782,0.1259
ITEX1U,1,OTC,19/01/11,19:28:02,14.505,84.1,11.9,,0.1775,0.1252
ITEX1U,1,OTC,19/01/11,20:28:03,12.001,90.3,10.5,,0.1775,0.1245
ITEX1U,1,OTC,19/01/11,21:28:04,10.271,94.9,9.5,,0.1768,0.1238
ITEX1U,1,OTC,19/01/11,22:28:05,9.706,96.7,9.2,,0.1768,0.123
ITEX1U,1,OTC,19/01/11,23:28:06,8.693,96.6,8.2,,0.1761,0.123
ITEX1U,1,OTC,20/01/11,00:28:07,7.695,97.6,7.3,,0.1761,0.1223
ITEX1U,1,OTC,20/01/11,01:28:08,7.519,99.1,7.4,,0.1761,0.1216
ITEX1U,1,OTC,20/01/11,02:28:09,4.324,98.2,4.1,,0.1761,0.1216
ITEX1U,1,OTC,20/01/11,03:28:10,4.454,98.7,4.3,,0.1761,0.1216
ITEX1U,1,OTC,20/01/11,04:28:11,7.72,100,7.7,,0.1753,0.1216
