Site,Plot,Treatment,Date,"Time, GMT+11:00","Temp, ÁC( Ambient)","RH, %()","DewPt, ÁC()",,"Water Content, m^3/m^3( 5cmBG)","Water Content, m^3/m^3( 10cmBG)"
ITEX1U,3,CTL,07/01/11,21:23:16,10.907,91.8,9.6,,0.1259,0.0882
ITEX1U,3,CTL,07/01/11,22:23:17,7.87,92.4,6.7,,0.1259,0.0882
ITEX1U,3,CTL,07/01/11,23:23:18,8.618,97.5,8.3,,0.1259,0.0874
ITEX1U,3,CTL,08/01/11,00:23:19,8.543,97.6,8.2,,0.1252,0.0874
ITEX1U,3,CTL,08/01/11,01:23:20,10.932,98,10.6,,0.1245,0.0874
ITEX1U,3,CTL,08/01/11,02:23:21,11.005,96.8,10.5,,0.1245,0.0874
ITEX1U,3,CTL,08/01/11,03:23:22,10.907,96.7,10.4,,0.1245,0.0882
ITEX1U,3,CTL,08/01/11,04:23:23,10.956,97.1,10.5,,0.1245,0.0882
ITEX1U,3,CTL,08/01/11,05:23:24,10.883,97.5,10.5,,0.1245,0.0882
ITEX1U,3,CTL,08/01/11,06:23:25,11.71,98.3,11.5,,0.1245,0.0889
ITEX1U,3,CTL,08/01/11,07:23:26,12.195,97.1,11.8,,0.1245,0.0889
ITEX1U,3,CTL,08/01/11,08:23:27,12.775,96.7,12.3,,0.1238,0.0896
ITEX1U,3,CTL,08/01/11,09:23:28,14.05,95.1,13.3,,0.1245,0.0896
ITEX1U,3,CTL,08/01/11,10:23:29,15.175,89.6,13.5,,0.1238,0.0904
ITEX1U,3,CTL,08/01/11,11:23:30,14.768,87.8,12.8,,0.1238,0.0911
ITEX1U,3,CTL,08/01/11,12:23:31,18.533,88.1,16.5,,0.1245,0.0911
ITEX1U,3,CTL,08/01/11,13:23:32,22.202,73.5,17.3,,0.1245,0.0933
ITEX1U,3,CTL,08/01/11,14:23:33,18.057,71.7,12.9,,0.1238,0.094
ITEX1U,3,CTL,08/01/11,15:23:34,22.154,70.2,16.5,,0.1238,0.094
ITEX1U,3,CTL,08/01/11,16:23:35,21.223,62.2,13.7,,0.1245,0.0954
ITEX1U,3,CTL,08/01/11,17:23:36,22.896,59.3,14.6,,0.1238,0.094
ITEX1U,3,CTL,08/01/11,18:23:37,19.389,70.1,13.8,,0.1238,0.0918
ITEX1U,3,CTL,08/01/11,19:23:38,15.986,65.5,9.5,,0.1223,0.0911
ITEX1U,3,CTL,08/01/11,20:23:39,11.686,81.7,8.7,,0.1216,0.0889
ITEX1U,3,CTL,08/01/11,21:23:40,7.87,93.8,6.9,,0.1216,0.0874
ITEX1U,3,CTL,08/01/11,22:23:41,7.066,98.9,6.9,,0.1209,0.0867
ITEX1U,3,CTL,08/01/11,23:23:42,10.834,99.9,10.8,,0.1201,0.0874
ITEX1U,3,CTL,09/01/11,00:23:43,11.37,99.8,11.4,,0.1209,0.0874
ITEX1U,3,CTL,09/01/11,01:23:44,11.224,99.9,11.2,,0.1201,0.0874
ITEX1U,3,CTL,09/01/11,02:23:45,12.122,100,12.1,,0.1201,0.0874
ITEX1U,3,CTL,09/01/11,03:23:46,9.583,100,9.6,,0.1201,0.0874
ITEX1U,3,CTL,09/01/11,04:23:47,8.17,100,8.2,,0.1201,0.0874
ITEX1U,3,CTL,09/01/11,05:23:48,12.098,100,12.1,,0.1201,0.0874
ITEX1U,3,CTL,09/01/11,06:23:49,12.678,100,12.7,,0.1201,0.0882
ITEX1U,3,CTL,09/01/11,07:23:50,13.906,100,13.9,,0.1201,0.0889
ITEX1U,3,CTL,09/01/11,08:23:51,13.738,100,13.8,,0.1194,0.0889
ITEX1U,3,CTL,09/01/11,09:23:52,14.625,97.4,14.2,,0.1201,0.0896
ITEX1U,3,CTL,09/01/11,10:23:53,13.594,94.8,12.8,,0.1201,0.0896
ITEX1U,3,CTL,09/01/11,11:23:54,13.834,97.4,13.4,,0.1194,0.0896
ITEX1U,3,CTL,09/01/11,12:23:55,14.936,96.5,14.4,,0.1194,0.0896
ITEX1U,3,CTL,09/01/11,13:23:56,16.558,92.8,15.4,,0.1194,0.0904
ITEX1U,3,CTL,09/01/11,14:23:57,16.868,91,15.4,,0.1201,0.0904
ITEX1U,3,CTL,09/01/11,15:23:58,14.266,92.6,13.1,,0.1201,0.0904
ITEX1U,3,CTL,09/01/11,16:23:59,16.392,91.2,15,,0.1194,0.0896
ITEX1U,3,CTL,09/01/11,17:24:00,15.939,83.5,13.2,,0.1194,0.0904
ITEX1U,3,CTL,09/01/11,18:24:01,13.834,87.9,11.9,,0.1187,0.0896
ITEX1U,3,CTL,09/01/11,19:24:02,13.04,93.4,12,,0.1187,0.0896
ITEX1U,3,CTL,09/01/11,20:24:03,12.34,97,11.9,,0.1187,0.0889
ITEX1U,3,CTL,09/01/11,21:24:04,11.273,99.8,11.3,,0.123,0.0911
ITEX1U,3,CTL,09/01/11,22:24:05,11.492,100,11.5,,0.1238,0.1368
ITEX1U,3,CTL,09/01/11,23:24:06,11.88,100,11.9,,0.179,0.2356
ITEX1U,3,CTL,10/01/11,00:24:07,12.268,100,12.3,,0.2465,0.2538
ITEX1U,3,CTL,10/01/11,01:24:08,12.292,100,12.3,,0.3053,0.2748
ITEX1U,3,CTL,10/01/11,02:24:09,12.316,100,12.3,,0.2799,0.2668
ITEX1U,3,CTL,10/01/11,03:24:10,12.389,100,12.4,,0.2661,0.261
ITEX1U,3,CTL,10/01/11,04:24:11,11.807,100,11.8,,0.2603,0.2567
ITEX1U,3,CTL,10/01/11,05:24:12,11.832,100,11.8,,0.2552,0.2538
ITEX1U,3,CTL,10/01/11,06:24:13,11.977,100,12,,0.2516,0.2509
ITEX1U,3,CTL,10/01/11,07:24:14,12.63,100,12.6,,0.248,0.2487
ITEX1U,3,CTL,10/01/11,08:24:15,15.127,100,15.1,,0.2458,0.2465
ITEX1U,3,CTL,10/01/11,09:24:16,17.344,99.9,17.4,,0.2443,0.2465
ITEX1U,3,CTL,10/01/11,10:24:17,18.913,99,18.8,,0.2429,0.2458
ITEX1U,3,CTL,10/01/11,11:24:18,16.844,97.4,16.5,,0.2422,0.2443
ITEX1U,3,CTL,10/01/11,12:24:19,18.271,95.3,17.5,,0.2392,0.2429
ITEX1U,3,CTL,10/01/11,13:24:20,21.008,88.5,19.1,,0.2385,0.2414
ITEX1U,3,CTL,10/01/11,14:24:21,21.175,80.1,17.6,,0.2371,0.2414
ITEX1U,3,CTL,10/01/11,15:24:22,18.961,80.6,15.6,,0.2363,0.2392
ITEX1U,3,CTL,10/01/11,16:24:23,22.585,80.4,19.1,,0.2334,0.2371
ITEX1U,3,CTL,10/01/11,17:24:24,15.461,87.7,13.4,,0.232,0.2342
ITEX1U,3,CTL,10/01/11,18:24:25,14.673,98.1,14.4,,0.232,0.2313
ITEX1U,3,CTL,10/01/11,19:24:26,14.673,99.9,14.7,,0.2305,0.2305
ITEX1U,3,CTL,10/01/11,20:24:27,13.473,100,13.5,,0.2298,0.2305
ITEX1U,3,CTL,10/01/11,21:24:28,13.329,100,13.3,,0.2291,0.2298
ITEX1U,3,CTL,10/01/11,22:24:29,13.088,100,13.1,,0.2284,0.2305
ITEX1U,3,CTL,10/01/11,23:24:30,13.088,100,13.1,,0.2276,0.2305
ITEX1U,3,CTL,11/01/11,00:24:31,12.485,100,12.5,,0.2269,0.2305
ITEX1U,3,CTL,11/01/11,01:24:32,12.074,100,12.1,,0.2269,0.2298
ITEX1U,3,CTL,11/01/11,02:24:33,11.443,100,11.5,,0.2262,0.2298
ITEX1U,3,CTL,11/01/11,03:24:34,10.736,100,10.7,,0.2254,0.2291
ITEX1U,3,CTL,11/01/11,04:24:35,10.492,98.4,10.3,,0.2254,0.2284
ITEX1U,3,CTL,11/01/11,05:24:36,11.346,93.9,10.4,,0.2247,0.2284
ITEX1U,3,CTL,11/01/11,06:24:37,11.419,96.9,11,,0.2247,0.2284
ITEX1U,3,CTL,11/01/11,07:24:38,11.929,99.4,11.9,,0.2247,0.2327
ITEX1U,3,CTL,11/01/11,08:24:39,12.437,100,12.5,,0.2254,0.2407
ITEX1U,3,CTL,11/01/11,09:24:40,13.57,100,13.6,,0.2276,0.2501
ITEX1U,3,CTL,11/01/11,10:24:41,14.673,98.9,14.5,,0.2327,0.2509
ITEX1U,3,CTL,11/01/11,11:24:42,15.915,98,15.6,,0.2363,0.2523
ITEX1U,3,CTL,11/01/11,12:24:43,16.01,94.2,15.1,,0.2371,0.2523
ITEX1U,3,CTL,11/01/11,13:24:44,16.868,93,15.7,,0.2378,0.2509
ITEX1U,3,CTL,11/01/11,14:24:45,17.344,88.8,15.5,,0.2371,0.2501
ITEX1U,3,CTL,11/01/11,15:24:46,17.938,84.5,15.3,,0.2371,0.2487
ITEX1U,3,CTL,11/01/11,16:24:47,14.84,89.2,13.1,,0.2363,0.2472
ITEX1U,3,CTL,11/01/11,17:24:48,14.218,98.4,14,,0.2363,0.2458
ITEX1U,3,CTL,11/01/11,18:24:49,14.409,99.2,14.3,,0.2356,0.2458
ITEX1U,3,CTL,11/01/11,19:24:50,13.762,99.9,13.8,,0.2349,0.2458
ITEX1U,3,CTL,11/01/11,20:24:51,13.473,100,13.5,,0.2356,0.2465
ITEX1U,3,CTL,11/01/11,21:24:52,13.497,100,13.5,,0.2363,0.248
ITEX1U,3,CTL,11/01/11,22:24:53,13.594,100,13.6,,0.2378,0.2516
ITEX1U,3,CTL,11/01/11,23:24:54,13.401,100,13.4,,0.24,0.253
ITEX1U,3,CTL,12/01/11,00:24:55,13.546,100,13.6,,0.2422,0.2545
ITEX1U,3,CTL,12/01/11,01:24:56,13.497,100,13.5,,0.2465,0.2603
ITEX1U,3,CTL,12/01/11,02:24:57,13.57,100,13.6,,0.2552,0.2632
ITEX1U,3,CTL,12/01/11,03:24:58,13.473,100,13.5,,0.2545,0.261
ITEX1U,3,CTL,12/01/11,04:24:59,13.497,100,13.5,,0.2821,0.2727
ITEX1U,3,CTL,12/01/11,05:25:00,13.449,100,13.5,,0.2923,0.2777
ITEX1U,3,CTL,12/01/11,06:25:01,13.762,100,13.8,,0.277,0.2705
ITEX1U,3,CTL,12/01/11,07:25:02,13.882,100,13.9,,0.2712,0.2676
ITEX1U,3,CTL,12/01/11,08:25:03,13.978,100,14,,0.2712,0.2676
ITEX1U,3,CTL,12/01/11,09:25:04,14.385,100,14.4,,0.2683,0.2654
ITEX1U,3,CTL,12/01/11,10:25:05,13.906,100,13.9,,0.2712,0.2683
ITEX1U,3,CTL,12/01/11,11:25:06,14.649,100,14.7,,0.269,0.2668
ITEX1U,3,CTL,12/01/11,12:25:07,14.625,100,14.6,,0.2727,0.2727
ITEX1U,3,CTL,12/01/11,13:25:08,15.366,100,15.4,,0.3279,0.2908
ITEX1U,3,CTL,12/01/11,14:25:09,16.058,100,16.1,,0.3024,0.2821
ITEX1U,3,CTL,12/01/11,15:25:10,15.247,100,15.3,,0.2836,0.2741
ITEX1U,3,CTL,12/01/11,16:25:11,15.247,100,15.3,,0.3068,0.2857
ITEX1U,3,CTL,12/01/11,17:25:12,15.199,100,15.2,,0.325,0.2872
ITEX1U,3,CTL,12/01/11,18:25:13,15.7,100,15.7,,0.2959,0.2785
ITEX1U,3,CTL,12/01/11,19:25:14,15.533,100,15.6,,0.2836,0.2727
ITEX1U,3,CTL,12/01/11,20:25:15,14.984,100,15,,0.2763,0.269
ITEX1U,3,CTL,12/01/11,21:25:16,15.39,100,15.4,,0.2719,0.2661
ITEX1U,3,CTL,12/01/11,22:25:17,15.605,100,15.6,,0.2698,0.2705
ITEX1U,3,CTL,12/01/11,23:25:18,15.342,100,15.4,,0.3075,0.285
ITEX1U,3,CTL,13/01/11,00:25:19,15.461,100,15.5,,0.2872,0.2748
ITEX1U,3,CTL,13/01/11,01:25:20,15.581,100,15.6,,0.2792,0.2705
ITEX1U,3,CTL,13/01/11,02:25:21,15.724,100,15.7,,0.2734,0.2676
ITEX1U,3,CTL,13/01/11,03:25:22,15.294,100,15.3,,0.2705,0.2654
ITEX1U,3,CTL,13/01/11,04:25:23,15.509,100,15.5,,0.2676,0.2632
ITEX1U,3,CTL,13/01/11,05:25:24,15.366,100,15.4,,0.2683,0.2654
ITEX1U,3,CTL,13/01/11,06:25:25,15.366,100,15.4,,0.2676,0.2647
ITEX1U,3,CTL,13/01/11,07:25:26,15.366,100,15.4,,0.2661,0.2632
ITEX1U,3,CTL,13/01/11,08:25:27,15.485,100,15.5,,0.2647,0.2618
ITEX1U,3,CTL,13/01/11,09:25:28,16.487,100,16.5,,0.2647,0.2625
ITEX1U,3,CTL,13/01/11,10:25:29,17.153,100,17.2,,0.2639,0.2625
ITEX1U,3,CTL,13/01/11,11:25:30,16.677,100,16.7,,0.2639,0.2618
ITEX1U,3,CTL,13/01/11,12:25:31,16.344,100,16.4,,0.3017,0.285
ITEX1U,3,CTL,13/01/11,13:25:32,16.463,100,16.5,,0.2901,0.2777
ITEX1U,3,CTL,13/01/11,14:25:33,17.986,100,18,,0.2879,0.2785
ITEX1U,3,CTL,13/01/11,15:25:34,19.603,98.6,19.4,,0.2836,0.2763
ITEX1U,3,CTL,13/01/11,16:25:35,17.677,94.9,16.9,,0.2777,0.2734
ITEX1U,3,CTL,13/01/11,17:25:36,18.699,93.1,17.6,,0.2734,0.2705
ITEX1U,3,CTL,13/01/11,18:25:37,17.082,93.2,16,,0.2705,0.2683
ITEX1U,3,CTL,13/01/11,19:25:38,16.153,96.6,15.6,,0.2683,0.2654
ITEX1U,3,CTL,13/01/11,20:25:39,15.939,98.7,15.8,,0.2661,0.2639
ITEX1U,3,CTL,13/01/11,21:25:40,15.533,100,15.6,,0.2661,0.2632
ITEX1U,3,CTL,13/01/11,22:25:41,15.318,100,15.3,,0.2647,0.2625
ITEX1U,3,CTL,13/01/11,23:25:42,15.199,99.6,15.2,,0.2639,0.2618
ITEX1U,3,CTL,14/01/11,00:25:43,14.864,98.2,14.6,,0.2625,0.261
ITEX1U,3,CTL,14/01/11,01:25:44,14.936,100,15,,0.2625,0.261
ITEX1U,3,CTL,14/01/11,02:25:45,14.745,100,14.8,,0.2625,0.261
ITEX1U,3,CTL,14/01/11,03:25:46,14.96,100,15,,0.2618,0.261
ITEX1U,3,CTL,14/01/11,04:25:47,15.175,100,15.2,,0.261,0.2603
ITEX1U,3,CTL,14/01/11,05:25:48,14.96,100,15,,0.261,0.2596
ITEX1U,3,CTL,14/01/11,06:25:49,14.361,100,14.4,,0.2603,0.2581
ITEX1U,3,CTL,14/01/11,07:25:50,13.906,100,13.9,,0.261,0.2618
ITEX1U,3,CTL,14/01/11,08:25:51,13.546,100,13.6,,0.2668,0.2683
ITEX1U,3,CTL,14/01/11,09:25:52,13.305,100,13.3,,0.2806,0.277
ITEX1U,3,CTL,14/01/11,10:25:53,13.04,100,13.1,,0.2966,0.2828
ITEX1U,3,CTL,14/01/11,11:25:54,13.064,100,13.1,,0.2886,0.2777
ITEX1U,3,CTL,14/01/11,12:25:55,13.329,100,13.3,,0.3388,0.2966
ITEX1U,3,CTL,14/01/11,13:25:56,13.594,100,13.6,,0.3344,0.2952
ITEX1U,3,CTL,14/01/11,14:25:57,13.594,100,13.6,,0.3446,0.2988
ITEX1U,3,CTL,14/01/11,15:25:58,13.738,100,13.8,,0.3293,0.2944
ITEX1U,3,CTL,14/01/11,16:25:59,13.786,100,13.8,,0.3286,0.2952
ITEX1U,3,CTL,14/01/11,17:26:00,13.642,100,13.7,,0.3191,0.2901
ITEX1U,3,CTL,14/01/11,18:26:01,13.834,100,13.9,,0.3082,0.2857
ITEX1U,3,CTL,14/01/11,19:26:02,13.906,100,13.9,,0.2966,0.2806
ITEX1U,3,CTL,14/01/11,20:26:03,13.497,100,13.5,,0.2915,0.2785
ITEX1U,3,CTL,14/01/11,21:26:04,13.473,100,13.5,,0.2865,0.2756
ITEX1U,3,CTL,14/01/11,22:26:05,13.425,100,13.4,,0.2821,0.2734
ITEX1U,3,CTL,14/01/11,23:26:06,12.727,100,12.7,,0.2828,0.2734
ITEX1U,3,CTL,15/01/11,00:26:07,12.147,100,12.2,,0.2806,0.2734
ITEX1U,3,CTL,15/01/11,01:26:08,12.074,100,12.1,,0.277,0.2705
ITEX1U,3,CTL,15/01/11,02:26:09,11.832,100,11.8,,0.2741,0.2683
ITEX1U,3,CTL,15/01/11,03:26:10,10.614,100,10.6,,0.2719,0.2661
ITEX1U,3,CTL,15/01/11,04:26:11,9.706,100,9.7,,0.2698,0.2654
ITEX1U,3,CTL,15/01/11,05:26:12,8.618,100,8.6,,0.2683,0.2632
ITEX1U,3,CTL,15/01/11,06:26:13,6.889,100,6.9,,0.2668,0.2618
ITEX1U,3,CTL,15/01/11,07:26:14,10.124,99.9,10.1,,0.2661,0.261
ITEX1U,3,CTL,15/01/11,08:26:15,14.361,96,13.7,,0.2647,0.261
ITEX1U,3,CTL,15/01/11,09:26:16,17.13,86.7,14.9,,0.2639,0.2618
ITEX1U,3,CTL,15/01/11,10:26:17,20.365,70.4,14.8,,0.2632,0.2632
ITEX1U,3,CTL,15/01/11,11:26:18,22.298,57.3,13.5,,0.2632,0.2647
ITEX1U,3,CTL,15/01/11,12:26:19,24.484,48.2,12.8,,0.2625,0.2647
ITEX1U,3,CTL,15/01/11,13:26:20,26.965,48.5,15.2,,0.2618,0.2639
ITEX1U,3,CTL,15/01/11,14:26:21,27.579,43,13.9,,0.261,0.2625
ITEX1U,3,CTL,15/01/11,15:26:22,28.023,44.8,14.9,,0.2603,0.2603
ITEX1U,3,CTL,15/01/11,16:26:23,25.671,45.8,13.1,,0.2589,0.2581
ITEX1U,3,CTL,15/01/11,17:26:24,24.508,51.7,13.9,,0.2574,0.256
ITEX1U,3,CTL,15/01/11,18:26:25,23.016,51.5,12.5,,0.256,0.253
ITEX1U,3,CTL,15/01/11,19:26:26,16.963,58.2,8.7,,0.2545,0.2509
ITEX1U,3,CTL,15/01/11,20:26:27,12.219,72,7.3,,0.2538,0.2487
ITEX1U,3,CTL,15/01/11,21:26:28,9.608,91,8.2,,0.253,0.248
ITEX1U,3,CTL,15/01/11,22:26:29,7.393,98.1,7.1,,0.2516,0.2465
ITEX1U,3,CTL,15/01/11,23:26:30,7.695,99.3,7.6,,0.2509,0.2458
ITEX1U,3,CTL,16/01/11,00:26:31,7.142,99.8,7.1,,0.2501,0.2451
ITEX1U,3,CTL,16/01/11,01:26:32,5.796,100,5.8,,0.2501,0.2443
ITEX1U,3,CTL,16/01/11,02:26:33,5.898,100,5.9,,0.2494,0.2436
ITEX1U,3,CTL,16/01/11,03:26:34,6.153,100,6.2,,0.2487,0.2436
ITEX1U,3,CTL,16/01/11,04:26:35,8.12,100,8.1,,0.2487,0.2429
ITEX1U,3,CTL,16/01/11,05:26:36,11.467,100,11.5,,0.2472,0.2429
ITEX1U,3,CTL,16/01/11,06:26:37,12.606,99.9,12.6,,0.2472,0.2429
ITEX1U,3,CTL,16/01/11,07:26:38,15.438,94.1,14.5,,0.2472,0.2429
ITEX1U,3,CTL,16/01/11,08:26:39,19.603,78.8,15.8,,0.2472,0.2436
ITEX1U,3,CTL,16/01/11,09:26:40,21.628,67.6,15.4,,0.2472,0.2443
ITEX1U,3,CTL,16/01/11,10:26:41,24.122,62.7,16.6,,0.2472,0.2458
ITEX1U,3,CTL,16/01/11,11:26:42,24.798,58.1,16,,0.248,0.248
ITEX1U,3,CTL,16/01/11,12:26:43,25.016,59,16.5,,0.248,0.2494
ITEX1U,3,CTL,16/01/11,13:26:44,26.28,53.9,16.2,,0.2472,0.2494
ITEX1U,3,CTL,16/01/11,14:26:45,25.525,55.5,16,,0.2472,0.2487
ITEX1U,3,CTL,16/01/11,15:26:46,25.428,56.8,16.3,,0.2465,0.2472
ITEX1U,3,CTL,16/01/11,16:26:47,24.581,59.7,16.2,,0.2458,0.2451
ITEX1U,3,CTL,16/01/11,17:26:48,20.412,70,14.8,,0.2451,0.2414
ITEX1U,3,CTL,16/01/11,18:26:49,18.794,81.5,15.6,,0.2436,0.2392
ITEX1U,3,CTL,16/01/11,19:26:50,18.699,86.4,16.4,,0.2429,0.2371
ITEX1U,3,CTL,16/01/11,20:26:51,15.772,90.7,14.3,,0.2422,0.2363
ITEX1U,3,CTL,16/01/11,21:26:52,14.577,92.4,13.4,,0.2414,0.2356
ITEX1U,3,CTL,16/01/11,22:26:53,14.314,93,13.2,,0.2407,0.2349
ITEX1U,3,CTL,16/01/11,23:26:54,14.84,94.8,14,,0.2407,0.2342
ITEX1U,3,CTL,17/01/11,00:26:55,13.449,90.3,11.9,,0.24,0.2334
ITEX1U,3,CTL,17/01/11,01:26:56,13.112,86.8,11,,0.2392,0.2334
ITEX1U,3,CTL,17/01/11,02:26:57,13.185,91.7,11.9,,0.2392,0.2327
ITEX1U,3,CTL,17/01/11,03:26:58,12.195,92.2,11,,0.2385,0.2327
ITEX1U,3,CTL,17/01/11,04:26:59,11.734,78,8,,0.2385,0.232
ITEX1U,3,CTL,17/01/11,05:27:00,11.248,74.1,6.8,,0.2378,0.2313
ITEX1U,3,CTL,17/01/11,06:27:01,10.785,73.8,6.3,,0.2378,0.2305
ITEX1U,3,CTL,17/01/11,07:27:02,12.92,65.8,6.7,,0.2371,0.2305
ITEX1U,3,CTL,17/01/11,08:27:03,15.605,60.9,8.1,,0.2371,0.2298
ITEX1U,3,CTL,17/01/11,09:27:04,18.081,56.7,9.4,,0.2371,0.2305
ITEX1U,3,CTL,17/01/11,10:27:05,19.27,54.4,9.9,,0.2371,0.232
ITEX1U,3,CTL,17/01/11,11:27:06,19.96,52.1,9.9,,0.2371,0.2334
ITEX1U,3,CTL,17/01/11,12:27:07,21.39,49.3,10.3,,0.2371,0.2349
ITEX1U,3,CTL,17/01/11,13:27:08,22.154,49.6,11.1,,0.2378,0.2349
ITEX1U,3,CTL,17/01/11,14:27:09,21.963,52.2,11.7,,0.2371,0.2342
ITEX1U,3,CTL,17/01/11,15:27:10,22.8,57.8,14.1,,0.2363,0.2313
ITEX1U,3,CTL,17/01/11,16:27:11,21.294,54.4,11.7,,0.2363,0.2291
ITEX1U,3,CTL,17/01/11,17:27:12,21.963,51.6,11.6,,0.2349,0.2262
ITEX1U,3,CTL,17/01/11,18:27:13,13.257,75.7,9.1,,0.2342,0.224
ITEX1U,3,CTL,17/01/11,19:27:14,11.516,91.2,10.1,,0.2334,0.2211
ITEX1U,3,CTL,17/01/11,20:27:15,9.854,95.6,9.2,,0.2327,0.2196
ITEX1U,3,CTL,17/01/11,21:27:16,8.792,98,8.5,,0.232,0.2196
ITEX1U,3,CTL,17/01/11,22:27:17,8.245,99.3,8.1,,0.2313,0.2189
ITEX1U,3,CTL,17/01/11,23:27:18,7.87,99.9,7.9,,0.2313,0.2182
ITEX1U,3,CTL,18/01/11,00:27:19,7.619,99.8,7.6,,0.2305,0.2182
ITEX1U,3,CTL,18/01/11,01:27:20,7.594,99.8,7.6,,0.2305,0.2175
ITEX1U,3,CTL,18/01/11,02:27:21,7.343,100,7.3,,0.2298,0.2167
ITEX1U,3,CTL,18/01/11,03:27:22,2.101,97.9,1.8,,0.2298,0.2167
ITEX1U,3,CTL,18/01/11,04:27:23,-1.327,97.4,-1.6,,0.2291,0.2153
ITEX1U,3,CTL,18/01/11,05:27:24,-2.044,98.3,-2.2,,0.2284,0.2153
ITEX1U,3,CTL,18/01/11,06:27:25,-2.101,97.4,-2.4,,0.2276,0.2146
ITEX1U,3,CTL,18/01/11,07:27:26,7.393,94.5,6.6,,0.2284,0.2138
ITEX1U,3,CTL,18/01/11,08:27:27,14.768,53.6,5.5,,0.2276,0.2138
ITEX1U,3,CTL,18/01/11,09:27:28,20.674,40.1,6.6,,0.2276,0.2153
ITEX1U,3,CTL,18/01/11,10:27:29,19.698,44.3,7.2,,0.2276,0.2167
ITEX1U,3,CTL,18/01/11,11:27:30,19.698,59.2,11.5,,0.2284,0.2182
ITEX1U,3,CTL,18/01/11,12:27:31,19.936,63,12.7,,0.2284,0.2189
ITEX1U,3,CTL,18/01/11,13:27:32,22.226,61.7,14.5,,0.2291,0.2196
ITEX1U,3,CTL,18/01/11,14:27:33,23.497,56.7,14.4,,0.2284,0.2189
ITEX1U,3,CTL,18/01/11,15:27:34,23.376,56.5,14.3,,0.2276,0.2167
ITEX1U,3,CTL,18/01/11,16:27:35,23.376,56.7,14.3,,0.2276,0.2146
ITEX1U,3,CTL,18/01/11,17:27:36,16.439,70.5,11.1,,0.2269,0.2102
ITEX1U,3,CTL,18/01/11,18:27:37,13.618,81.1,10.5,,0.2254,0.2066
ITEX1U,3,CTL,18/01/11,19:27:38,11.832,87.9,9.9,,0.2247,0.2044
ITEX1U,3,CTL,18/01/11,20:27:39,9.435,91.5,8.1,,0.224,0.2029
ITEX1U,3,CTL,18/01/11,21:27:40,6.611,95.5,5.9,,0.224,0.2015
ITEX1U,3,CTL,18/01/11,22:27:41,6.509,99.1,6.4,,0.2233,0.2008
ITEX1U,3,CTL,18/01/11,23:27:42,1.48,97.3,1.1,,0.2225,0.2
ITEX1U,3,CTL,19/01/11,00:27:43,1.724,99.4,1.6,,0.2218,0.1993
ITEX1U,3,CTL,19/01/11,01:27:44,4.428,100,4.4,,0.2218,0.1986
ITEX1U,3,CTL,19/01/11,02:27:45,7.066,100,7.1,,0.2211,0.1986
ITEX1U,3,CTL,19/01/11,03:27:46,7.167,100,7.2,,0.2211,0.1978
ITEX1U,3,CTL,19/01/11,04:27:47,7.67,100,7.7,,0.2211,0.1978
ITEX1U,3,CTL,19/01/11,05:27:48,7.167,99.7,7.1,,0.2211,0.1978
ITEX1U,3,CTL,19/01/11,06:27:49,6.56,99.6,6.5,,0.2211,0.1978
ITEX1U,3,CTL,19/01/11,07:27:50,9.731,96.3,9.2,,0.2211,0.1978
ITEX1U,3,CTL,19/01/11,08:27:51,12.534,87.5,10.5,,0.2204,0.1978
ITEX1U,3,CTL,19/01/11,09:27:52,15.963,77.3,12,,0.2204,0.1993
ITEX1U,3,CTL,19/01/11,10:27:53,18.985,68.8,13.1,,0.2204,0.2
ITEX1U,3,CTL,19/01/11,11:27:54,20.841,62.1,13.3,,0.2204,0.2015
ITEX1U,3,CTL,19/01/11,12:27:55,22.585,61.2,14.8,,0.2211,0.2022
ITEX1U,3,CTL,19/01/11,13:27:56,18.247,64.4,11.4,,0.2211,0.2022
ITEX1U,3,CTL,19/01/11,14:27:57,15.605,75.5,11.3,,0.2196,0.1986
ITEX1U,3,CTL,19/01/11,15:27:58,15.819,81.5,12.7,,0.2196,0.1971
ITEX1U,3,CTL,19/01/11,16:27:59,19.175,80.7,15.8,,0.2196,0.1957
ITEX1U,3,CTL,19/01/11,17:28:00,14.984,80.5,11.7,,0.2182,0.1949
ITEX1U,3,CTL,19/01/11,18:28:01,13.353,87.7,11.4,,0.2175,0.1935
ITEX1U,3,CTL,19/01/11,19:28:02,12.437,91.4,11.1,,0.2175,0.192
ITEX1U,3,CTL,19/01/11,20:28:03,10.492,96.7,10,,0.2167,0.1913
ITEX1U,3,CTL,19/01/11,21:28:04,9.015,99.2,8.9,,0.2167,0.1906
ITEX1U,3,CTL,19/01/11,22:28:05,8.319,100,8.3,,0.2167,0.1899
ITEX1U,3,CTL,19/01/11,23:28:06,6.889,100,6.9,,0.216,0.1899
ITEX1U,3,CTL,20/01/11,00:28:07,6.965,100,7,,0.216,0.1891
ITEX1U,3,CTL,20/01/11,01:28:08,6.914,100,6.9,,0.2153,0.1884
ITEX1U,3,CTL,20/01/11,02:28:09,1.967,99.9,2,,0.2153,0.1884
ITEX1U,3,CTL,20/01/11,03:28:10,5.231,100,5.2,,0.2153,0.1877
ITEX1U,3,CTL,20/01/11,04:28:11,7.645,100,7.7,,0.2153,0.1877
ITEX1U,3,CTL,20/01/11,05:28:12,8.394,100,8.4,,0.2146,0.1877
