Date,"Time, GMT+11:00","Temp, ÁC (SEN S/N: 9818218, LBL: Ambient)","RH, % (SEN S/N: 9818218)","DewPt, ÁC (SEN S/N: 9818218)","Temp, ÁC (SEN S/N: 9824740, LBL: 3cmBG)","Water Content, m?/m? (SEN S/N: 9833758, LBL: 5cmBG)","Water Content, m^3/m^3 (SEN S/N: 4650904)"
18/01/12,13:53:32,19.817,81.1,16.5,22.657,0.041,0.10645
18/01/12,14:53:33,16.487,70.8,11.2,28.965,0.0439,0.10588
18/01/12,15:53:34,20.698,71.7,15.4,26.598,0.0439,0.10645
18/01/12,16:53:35,19.341,66.5,13,30.976,0.046,0.10645
18/01/12,17:53:36,20.436,65.5,13.8,28.122,0.0468,0.10588
18/01/12,18:53:37,17.891,67.4,11.8,22.417,0.0453,0.10645
18/01/12,19:53:38,14.792,76.3,10.7,18.652,0.0446,0.10702
18/01/12,20:53:39,12.775,85.2,10.4,15.39,0.0424,0.10645
18/01/12,21:53:40,10.173,90.5,8.7,13.257,0.0417,0.10588
18/01/12,22:53:41,7.82,93,6.8,11.394,0.041,0.10588
18/01/12,23:53:42,6.23,94.7,5.4,10.1,0.0388,0.10588
19/01/12,00:53:43,6.051,96.3,5.5,9.361,0.0388,0.10531
19/01/12,01:53:44,5.745,97.3,5.4,8.891,0.0381,0.10531
19/01/12,02:53:45,4.532,96.6,4,8.22,0.0381,0.10588
19/01/12,03:53:46,4.48,97.9,4.2,7.77,0.0373,0.10531
19/01/12,04:53:47,4.115,98,3.8,7.444,0.0366,0.10588
19/01/12,05:53:48,3.512,97.7,3.2,7.015,0.0366,0.10588
19/01/12,06:53:49,5.437,99,5.3,7.066,0.0366,0.10588
19/01/12,07:53:50,17.082,93.7,16.1,9.854,0.0366,0.10531
19/01/12,08:53:51,20.222,75.5,15.8,13.329,0.0373,0.10474
19/01/12,09:53:52,21.652,67.9,15.5,16.129,0.0381,0.10474
19/01/12,10:53:53,24.098,64.4,17,19.436,0.0381,0.10417
19/01/12,11:53:54,25.866,63,18.3,26.426,0.0402,0.1036
19/01/12,12:53:55,25.307,58.1,16.5,36.796,0.0424,0.10303
19/01/12,13:53:56,24.074,55.2,14.5,44.442,0.0439,0.10303
19/01/12,14:53:57,26.426,54.4,16.5,47.028,0.046,0.10303
19/01/12,15:53:58,25.501,50.5,14.5,49.411,0.049,0.10303
19/01/12,16:53:59,26.744,48.2,14.9,43.404,0.0497,0.10303
19/01/12,17:54:00,31.001,50.7,19.6,35.904,0.0482,0.10245
19/01/12,18:54:01,18.794,68.4,12.9,28.097,0.0453,0.10245
19/01/12,19:54:02,18.081,81.1,14.8,23.232,0.0431,0.10245
19/01/12,20:54:03,14.17,88.9,12.4,19.96,0.0417,0.10188
19/01/12,21:54:04,13.738,94.7,12.9,17.962,0.0402,0.10188
19/01/12,22:54:05,13.137,96.1,12.5,16.892,0.0395,0.10131
19/01/12,23:54:06,11.856,96.9,11.4,15.509,0.0388,0.10131
20/01/12,00:54:07,10.32,97.5,10,13.281,0.0381,0.10131
20/01/12,01:54:08,10.247,99.8,10.2,12.389,0.0373,0.10131
20/01/12,02:54:09,10.1,100,10.1,11.904,0.0366,0.10131
20/01/12,03:54:10,8.717,99.5,8.7,11.248,0.0366,0.10074
20/01/12,04:54:11,11.346,100,11.4,11.321,0.0359,0.10131
20/01/12,05:54:12,11.394,99.2,11.3,11.953,0.0359,0.10131
20/01/12,06:54:13,13.473,98.6,13.3,12.823,0.0352,0.10131
20/01/12,07:54:14,14.098,94.4,13.2,15.199,0.0359,0.10074
20/01/12,08:54:15,16.32,91.6,15,16.963,0.0359,0.10074
20/01/12,09:54:16,17.439,86.3,15.1,19.651,0.0373,0.10074
20/01/12,10:54:17,22.298,80.3,18.8,21.461,0.0381,0.10074
20/01/12,11:54:18,23.809,71.5,18.4,28.27,0.0388,0.10017
20/01/12,12:54:19,24.557,65.7,17.7,37.535,0.0402,0.0996
20/01/12,13:54:20,24.944,61.9,17.2,45.311,0.041,0.0996
20/01/12,14:54:21,26.5,55,16.7,51.031,0.0439,0.0996
20/01/12,15:54:22,23.978,53.9,14.1,49.411,0.046,0.0996
20/01/12,16:54:23,24.219,55,14.6,39.914,0.046,0.0996
20/01/12,17:54:24,28.468,49.8,17,37.042,0.0446,0.09846
20/01/12,18:54:25,17.439,73.2,12.6,28.891,0.0417,0.09903
20/01/12,19:54:26,14.361,89.3,12.6,22.011,0.0402,0.09846
20/01/12,20:54:27,11.662,91.5,10.3,17.843,0.0388,0.09846
20/01/12,21:54:28,10.32,95,9.6,14.673,0.0373,0.09846
20/01/12,22:54:29,10.124,97.7,9.8,13.401,0.0359,0.09788
20/01/12,23:54:30,9.78,98.1,9.5,12.703,0.0352,0.09788
21/01/12,00:54:31,7.645,96.1,7.1,11.467,0.0352,0.09731
21/01/12,01:54:32,7.845,98.3,7.6,10.712,0.0344,0.09731
21/01/12,02:54:33,9.706,99.8,9.7,10.663,0.0337,0.09674
21/01/12,03:54:34,10.173,99.8,10.2,11.175,0.0337,0.09674
21/01/12,04:54:35,9.731,99.1,9.6,11.053,0.033,0.09674
21/01/12,05:54:36,9.583,98.6,9.4,10.761,0.033,0.09674
21/01/12,06:54:37,10.834,98,10.5,10.883,0.033,0.09674
21/01/12,07:54:38,15.079,90.6,13.6,12.122,0.033,0.09674
21/01/12,08:54:39,20.198,73.9,15.4,14.433,0.033,0.09674
21/01/12,09:54:40,25.404,66.2,18.7,17.439,0.0337,0.09617
21/01/12,10:54:41,33.131,56.5,23.3,23.761,0.0352,0.0956
21/01/12,11:54:42,34.677,52.3,23.5,32.484,0.0366,0.0956
21/01/12,12:54:43,32.924,51.3,21.6,43.921,0.0381,0.09503
21/01/12,13:54:44,28.196,53.4,17.9,48.637,0.0395,0.0956
21/01/12,14:54:45,30.041,65.4,22.9,39.149,0.0395,0.09503
21/01/12,15:54:46,29.315,58,20.2,42.208,0.0395,0.09503
21/01/12,16:54:47,20.817,60.5,12.9,37.59,0.0402,0.09446
21/01/12,17:54:48,17.891,74.9,13.4,28.171,0.0381,0.09503
21/01/12,18:54:49,15.461,78.9,11.8,24.436,0.0373,0.09503
21/01/12,19:54:50,13.786,88,11.8,20.698,0.0359,0.09389
21/01/12,20:54:51,12.243,92.7,11.1,18.057,0.0337,0.09446
21/01/12,21:54:52,11.904,95.8,11.3,16.392,0.0337,0.09389
21/01/12,22:54:53,11.662,97.8,11.3,16.01,0.033,0.09389
21/01/12,23:54:54,11.516,98.4,11.3,15.485,0.033,0.09331
22/01/12,00:54:55,11.321,98.8,11.2,15.079,0.033,0.09331
22/01/12,01:54:56,11.078,98.9,10.9,14.673,0.033,0.09331
22/01/12,02:54:57,10.883,98.8,10.7,14.242,0.0322,0.09331
22/01/12,03:54:58,10.394,98.4,10.2,13.81,0.0315,0.09274
22/01/12,04:54:59,10.001,98.3,9.8,13.377,0.0315,0.09331
22/01/12,05:55:00,9.534,98.9,9.4,12.968,0.0315,0.09274
22/01/12,06:55:01,9.854,99.2,9.7,12.606,0.0315,0.09274
22/01/12,07:55:02,12.871,95.2,12.1,14.385,0.0308,0.09274
22/01/12,08:55:03,19.318,76.6,15.1,15.867,0.0315,0.09274
22/01/12,09:55:04,21.175,66.2,14.6,19.532,0.0315,0.09274
22/01/12,10:55:05,27.087,62,19.2,23.256,0.033,0.09217
22/01/12,11:55:06,27.579,57.8,18.5,29.14,0.0337,0.09217
22/01/12,12:55:07,31.153,55.3,21.2,41.59,0.0352,0.09103
22/01/12,13:55:08,29.865,48.5,17.9,49.479,0.0359,0.09103
22/01/12,14:55:09,30.343,52.6,19.6,52.855,0.0388,0.09103
22/01/12,15:55:10,29.04,49.5,17.4,53.405,0.0417,0.09103
22/01/12,16:55:11,27.85,47.3,15.6,46.003,0.041,0.09046
22/01/12,17:55:12,26.573,46.6,14.2,37.976,0.0402,0.08989
22/01/12,18:55:13,19.365,57.5,10.8,28.791,0.0373,0.08989
22/01/12,19:55:14,16.368,69.7,10.8,23.737,0.0352,0.08931
22/01/12,20:55:15,12.098,85.3,9.7,18.652,0.0337,0.08931
22/01/12,21:55:16,11.977,93.6,11,16.654,0.0322,0.08874
22/01/12,22:55:17,10.785,94.3,9.9,15.748,0.0315,0.08874
22/01/12,23:55:18,10.001,95.9,9.4,13.666,0.0308,0.08817
23/01/12,00:55:19,10.173,97.5,9.8,14.05,0.0301,0.08817
23/01/12,01:55:20,6.611,94.7,5.8,11.783,0.0293,0.0876
23/01/12,02:55:21,1.588,91.6,0.4,8.668,0.0293,0.0876
23/01/12,03:55:22,-0.116,93.4,-1.1,6.331,0.0286,0.0876
23/01/12,04:55:23,-0.817,95,-1.5,5.462,0.0279,0.08703
23/01/12,05:55:24,-1.413,94.9,-2.1,4.61,0.0279,0.08703
23/01/12,06:55:25,-0.479,95.7,-1.1,4.246,0.0279,0.08703
23/01/12,07:55:26,12.534,94.2,11.6,6.585,0.0286,0.08703
23/01/12,08:55:27,20.889,59.1,12.6,11.005,0.0286,0.08646
23/01/12,09:55:28,24.702,41.6,10.8,14.888,0.0286,0.08589
23/01/12,10:55:29,29.89,42.1,15.6,19.888,0.0293,0.08589
23/01/12,11:55:30,31.433,43.9,17.7,27.801,0.0308,0.08532
23/01/12,12:55:31,33.678,45.1,20.2,41.648,0.0322,0.08532
23/01/12,13:55:32,32.975,43.3,18.9,50.162,0.033,0.08474
23/01/12,14:55:33,33.783,43.5,19.7,54.413,0.0359,0.08532
23/01/12,15:55:34,32.021,42.9,17.9,53.962,0.0381,0.08474
23/01/12,16:55:35,32.355,38.2,16.3,46.834,0.0373,0.08474
23/01/12,17:55:36,22.011,41.9,8.5,34.969,0.0366,0.08417
23/01/12,18:55:37,23.497,52.1,13.1,25.914,0.0337,0.08417
23/01/12,19:55:38,13.305,68.4,7.6,20.246,0.0315,0.0836
23/01/12,20:55:39,9.41,82.5,6.6,15.748,0.0301,0.08303
23/01/12,21:55:40,7.419,88.9,5.7,13.209,0.0293,0.08303
23/01/12,22:55:41,6.661,91.6,5.4,11.637,0.0279,0.08246
23/01/12,23:55:42,5.847,93.4,4.9,10.663,0.0272,0.08246
24/01/12,00:55:43,5.282,94.5,4.5,9.854,0.0272,0.08189
24/01/12,01:55:44,4.376,95,3.6,9.064,0.0264,0.08189
24/01/12,02:55:45,4.973,96.5,4.5,8.519,0.0257,0.08189
24/01/12,03:55:46,4.194,98,3.9,8.045,0.0257,0.08132
24/01/12,04:55:47,3.67,98,3.4,7.619,0.0257,0.08132
24/01/12,05:55:48,4.089,98.1,3.8,7.318,0.0264,0.08075
24/01/12,06:55:49,6.94,99.8,6.9,7.619,0.025,0.08132
24/01/12,07:55:50,15.366,88.7,13.5,10.222,0.0257,0.08189
24/01/12,08:55:51,20.507,69.4,14.7,13.786,0.0264,0.08075
24/01/12,09:55:52,25.671,56.3,16.3,16.963,0.0264,0.08075
24/01/12,10:55:53,21.509,54.9,12.1,19.222,0.0264,0.08075
24/01/12,11:55:54,31.765,58.1,22.5,25.671,0.0279,0.08017
24/01/12,12:55:55,30.849,47.5,18.4,34.387,0.0286,0.08017
24/01/12,13:55:56,33.443,51.7,22.2,36.715,0.0301,0.08017
24/01/12,14:55:57,26.94,49.6,15.5,38.84,0.0308,0.08017
24/01/12,15:55:58,30.571,49.6,18.9,39.036,0.0315,0.08075
24/01/12,16:55:59,28.916,47.6,16.7,37.069,0.0315,0.08075
24/01/12,17:56:00,25.113,49.5,13.8,31.663,0.0315,0.08017
24/01/12,18:56:01,21.748,53.3,11.9,27.284,0.0301,0.08017
24/01/12,19:56:02,16.939,63.7,10,22.369,0.0293,0.0796
24/01/12,20:56:03,11.686,79.8,8.3,17.486,0.0286,0.0796
24/01/12,21:56:04,9.903,89.4,8.3,14.218,0.0272,0.08017
24/01/12,22:56:05,8.295,92.2,7.1,12.606,0.0264,0.0796
24/01/12,23:56:06,6.636,93.1,5.6,11.175,0.0257,0.07903
25/01/12,00:56:07,5.539,94.9,4.8,9.977,0.025,0.07903
25/01/12,01:56:08,4.558,95,3.8,8.841,0.0243,0.07846
25/01/12,02:56:09,3.591,96,3,8.095,0.0243,0.07846
25/01/12,03:56:10,3.036,96.1,2.5,7.393,0.0243,0.07846
25/01/12,04:56:11,2.61,96.7,2.1,6.94,0.0243,0.07789
25/01/12,05:56:12,1.913,96.1,1.4,6.382,0.0235,0.07789
25/01/12,06:56:13,4.532,97.7,4.2,6.382,0.0243,0.07789
25/01/12,07:56:14,16.63,92.8,15.5,9.312,0.0243,0.07789
25/01/12,08:56:15,19.96,67.1,13.7,13.064,0.025,0.07789
25/01/12,09:56:16,24.823,52.4,14.4,15.986,0.0257,0.07732
25/01/12,10:56:17,29.04,44.9,15.9,20.15,0.0264,0.07732
25/01/12,11:56:18,31.179,42.2,16.8,28.122,0.0279,0.07732
25/01/12,12:56:19,34.783,41.7,19.9,41.385,0.0293,0.07675
25/01/12,13:56:20,33.469,36.5,16.6,49.956,0.0293,0.07732
25/01/12,14:56:21,31.408,35.4,14.3,54.945,0.0322,0.07675
25/01/12,15:56:22,29.966,36.3,13.4,53.962,0.0344,0.07675
25/01/12,16:56:23,29.464,35.6,12.7,46.258,0.0344,0.07618
25/01/12,17:56:24,26.549,37.5,10.9,38.17,0.0337,0.07618
25/01/12,18:56:25,21.27,42.2,7.9,29.115,0.0308,0.0756
25/01/12,19:56:26,15.939,51.4,5.9,23.04,0.0279,0.07503
25/01/12,20:56:27,11.467,64.8,5.1,17.534,0.0264,0.07503
25/01/12,21:56:28,9.928,71.3,5,14.481,0.0257,0.07446
25/01/12,22:56:29,8.12,69.4,2.9,12.727,0.0243,0.07389
25/01/12,23:56:30,8.195,82,5.3,11.492,0.0235,0.07389
26/01/12,00:56:31,6.051,90.4,4.6,10.516,0.0235,0.07446
26/01/12,01:56:32,4.714,93.2,3.7,9.435,0.0228,0.07389
26/01/12,02:56:33,4.22,94.7,3.4,8.543,0.0221,0.07389
26/01/12,03:56:34,3.327,94.5,2.5,7.594,0.0214,0.07389
26/01/12,04:56:35,2.53,95,1.8,6.94,0.0214,0.07389
26/01/12,05:56:36,1.67,95.8,1.1,6.382,0.0214,0.07332
26/01/12,06:56:37,3.932,97.1,3.5,6.255,0.0214,0.07275
26/01/12,07:56:38,15.986,97.1,15.5,9.632,0.0221,0.07275
26/01/12,08:56:39,22.872,69.3,17,13.425,0.0228,0.07218
26/01/12,09:56:40,27.53,49,15.9,16.749,0.0228,0.07332
26/01/12,10:56:41,30.394,45.1,17.2,21.008,0.0243,0.07332
26/01/12,11:56:42,31.128,45.5,18,28.642,0.0257,0.07332
26/01/12,12:56:43,34.36,41.6,19.5,42.149,0.0272,0.07275
26/01/12,13:56:44,37.728,38.9,21.4,50.717,0.0279,0.07275
26/01/12,14:56:45,35.958,38.5,19.6,55.988,0.0301,0.0716
26/01/12,15:56:46,28.99,42.8,15.1,52.455,0.0322,0.07218
26/01/12,16:56:47,23.4,51.1,12.7,37.921,0.0301,0.07218
26/01/12,17:56:48,25.817,50,14.6,33.809,0.0293,0.0716
26/01/12,18:56:49,20.079,51.1,9.7,27.579,0.0272,0.0716
26/01/12,19:56:50,14.792,66.7,8.7,21.963,0.025,0.07103
26/01/12,20:56:51,11.613,87.5,9.6,17.486,0.0235,0.07103
26/01/12,21:56:52,11.37,93.4,10.4,16.487,0.0228,0.0716
26/01/12,22:56:53,10.785,94.4,9.9,15.676,0.0228,0.07103
26/01/12,23:56:54,10.173,95.2,9.5,14.601,0.0221,0.07103
27/01/12,00:56:55,9.903,96.5,9.4,14.146,0.0214,0.07103
27/01/12,01:56:56,6.788,93.3,5.8,12.05,0.0214,0.07103
27/01/12,02:56:57,5.128,94.5,4.3,9.879,0.0206,0.07103
27/01/12,03:56:58,5.616,96.6,5.1,9.064,0.0206,0.07103
27/01/12,04:56:59,4.818,97.3,4.4,8.693,0.0206,0.07046
27/01/12,05:57:00,4.818,98,4.5,8.344,0.0206,0.07046
27/01/12,06:57:01,7.594,99.6,7.5,8.643,0.0199,0.06989
27/01/12,07:57:02,16.796,96.2,16.2,12.243,0.0206,0.07046
27/01/12,08:57:03,22.034,79.8,18.4,16.082,0.0214,0.07046
27/01/12,09:57:04,27.038,64.2,19.7,19.27,0.0214,0.06989
27/01/12,10:57:05,21.39,68.3,15.3,21.987,0.0221,0.07046
27/01/12,11:57:06,35.877,52.5,24.7,32.175,0.0243,0.06989
27/01/12,12:57:07,18.604,57.6,10.1,34.677,0.0257,0.07046
27/01/12,13:57:08,21.676,73.1,16.7,26.646,0.025,0.07046
27/01/12,14:57:09,19.318,71.7,14.1,23.593,0.025,0.06989
27/01/12,15:57:10,21.294,69.8,15.6,25.477,0.0243,0.06989
27/01/12,16:57:11,21.891,64.7,15,28.171,0.025,0.06932
27/01/12,17:57:12,25.234,60.6,17.1,29.34,0.0257,0.06932
27/01/12,18:57:13,21.246,66,14.7,24.702,0.025,0.07046
27/01/12,19:57:14,17.011,74.6,12.5,21.27,0.0257,0.07046
27/01/12,20:57:15,13.377,89,11.6,17.058,0.0235,0.06989
27/01/12,21:57:16,10.907,93.1,9.8,14.505,0.0235,0.06989
27/01/12,22:57:17,8.17,92.8,7.1,12.509,0.0221,0.06989
27/01/12,23:57:18,8.095,95.3,7.4,11.224,0.0221,0.06989
28/01/12,00:57:19,8.145,97.8,7.8,11.419,0.0214,0.06932
28/01/12,01:57:20,10.785,97.7,10.4,10.736,0.0214,0.06932
28/01/12,02:57:21,8.941,100,9,10.712,0.0214,0.06932
28/01/12,03:57:22,9.336,100,9.3,10.271,0.0214,0.06932
28/01/12,04:57:23,11.297,100,11.3,10.834,0.0214,0.06932
28/01/12,05:57:24,11.2,100,11.2,11.346,0.0214,0.06875
28/01/12,06:57:25,9.928,99.9,9.9,10.858,0.0214,0.06932
28/01/12,07:57:26,15.605,98.5,15.4,13.137,0.0214,0.06875
28/01/12,08:57:27,18.866,92.8,17.7,15.27,0.0221,0.06818
28/01/12,09:57:28,24.243,81,20.8,18.414,0.0221,0.06818
28/01/12,10:57:29,28.617,68.7,22.3,22.561,0.0235,0.06818
28/01/12,11:57:30,31.23,55.8,21.4,30.318,0.025,0.06818
28/01/12,12:57:31,29.04,49.3,17.4,39.772,0.0272,0.06932
28/01/12,13:57:32,22.657,53.4,12.7,38.644,0.0279,0.06875
28/01/12,14:57:33,22.25,66.2,15.7,30.016,0.0272,0.06932
28/01/12,15:57:34,29.315,63.2,21.6,32.846,0.0272,0.06932
28/01/12,16:57:35,30.925,56.8,21.4,35.582,0.0286,0.06818
28/01/12,17:57:36,15.676,73.4,10.9,26.916,0.0286,0.06989
28/01/12,18:57:37,14.816,95.8,14.2,17.439,0.0279,0.06989
28/01/12,19:57:38,14.505,97.1,14.1,17.391,0.0272,0.06989
28/01/12,20:57:39,14.146,97.8,13.8,16.844,0.0257,0.06932
28/01/12,21:57:40,13.112,98.2,12.8,15.796,0.0257,0.06932
28/01/12,22:57:41,12.461,98.6,12.3,14.721,0.025,0.06989
28/01/12,23:57:42,11.151,98.9,11,13.834,0.025,0.06989
29/01/12,00:57:43,10.98,99.1,10.9,12.968,0.025,0.06932
29/01/12,01:57:44,11.127,100,11.1,12.534,0.0243,0.06932
29/01/12,02:57:45,11.783,99.9,11.8,12.413,0.0243,0.06932
29/01/12,03:57:46,12.195,99.6,12.1,12.413,0.0235,0.06932
29/01/12,04:57:47,11.54,99.7,11.5,12.364,0.0243,0.06932
29/01/12,05:57:48,11.248,99.2,11.1,12.025,0.0243,0.06932
29/01/12,06:57:49,12.485,99.8,12.5,11.856,0.0235,0.06932
29/01/12,07:57:50,17.867,93.8,16.9,12.678,0.0243,0.06875
29/01/12,08:57:51,22.082,81.4,18.8,14.337,0.025,0.06932
29/01/12,09:57:52,25.55,70.4,19.8,17.034,0.0257,0.06875
29/01/12,10:57:53,30.9,62,22.8,21.223,0.0272,0.06932
29/01/12,11:57:54,30.117,53.1,19.5,26.598,0.0286,0.06932
29/01/12,12:57:55,32.691,52.5,21.7,35.636,0.0301,0.06932
29/01/12,13:57:56,28.916,52.8,18.3,35.182,0.0315,0.06875
29/01/12,14:57:57,35.155,53.9,24.4,35.049,0.033,0.06932
29/01/12,15:57:58,32.872,49.8,21,37.261,0.0359,0.06989
29/01/12,16:57:59,31.996,47.6,19.5,36.96,0.0381,0.07046
29/01/12,17:58:00,20.031,64.5,13.2,29.439,0.0366,0.07046
29/01/12,18:58:01,18.533,66.6,12.2,24.798,0.0352,0.07046
29/01/12,19:58:02,16.63,69.3,11,21.27,0.0344,0.06989
29/01/12,20:58:03,15.008,65.2,8.5,18.39,0.0322,0.06932
29/01/12,21:58:04,14.314,74.8,9.9,17.082,0.0315,0.06932
29/01/12,22:58:05,14.218,84,11.6,16.392,0.0301,0.06875
29/01/12,23:58:06,13.69,91.4,12.3,16.082,0.0293,0.06875
30/01/12,00:58:07,13.522,98.6,13.3,15.867,0.0286,0.06932
30/01/12,01:58:08,13.786,99.9,13.8,15.676,0.0286,0.06932
30/01/12,02:58:09,13.666,100,13.7,15.39,0.0286,0.06989
30/01/12,03:58:10,13.714,100,13.7,15.031,0.0286,0.06875
30/01/12,04:58:11,13.786,100,13.8,15.055,0.0279,0.06818
30/01/12,05:58:12,13.882,100,13.9,14.792,0.0257,0.06475
30/01/12,06:58:13,14.266,100,14.3,14.816,0.0264,0.06532
30/01/12,07:58:14,14.409,100,14.4,15.223,0.025,0.06304
30/01/12,08:58:15,14.553,100,14.6,15.843,0.0257,0.06361
30/01/12,09:58:16,15.247,100,15.3,16.654,0.0264,0.06189
30/01/12,10:58:17,15.772,100,15.8,17.962,0.0279,0.06304
30/01/12,11:58:18,15.509,100,15.5,18.771,0.0286,0.06418
30/01/12,12:58:19,14.912,100,14.9,18.152,0.0286,0.06418
30/01/12,13:58:20,15.103,100,15.1,17.558,0.0293,0.06418
30/01/12,14:58:21,15.175,100,15.2,16.654,0.0286,0.06418
30/01/12,15:58:22,15.175,100,15.2,16.344,0.0293,0.06532
30/01/12,16:58:23,14.792,100,14.8,16.296,0.1238,0.06761
30/01/12,17:58:24,14.529,100,14.5,16.082,0.0758,0.06703
30/01/12,18:58:25,13.882,100,13.9,15.461,0.0838,0.09274
30/01/12,19:58:26,12.63,100,12.6,15.223,0.0751,0.09217
30/01/12,20:58:27,11.613,100,11.6,14.266,0.0707,0.0916
30/01/12,21:58:28,11.419,100,11.4,13.401,0.0686,0.09046
30/01/12,22:58:29,10.271,99.9,10.3,12.558,0.0657,0.09046
30/01/12,23:58:30,9.903,100,9.9,12.098,0.0642,0.09046
31/01/12,00:58:31,8.891,100,8.9,11.759,0.0628,0.09046
31/01/12,01:58:32,7.268,99.4,7.2,11.175,0.0613,0.09046
31/01/12,02:58:33,6.484,98.7,6.3,10.124,0.0598,0.08989
31/01/12,03:58:34,5.205,98.8,5,9.336,0.0591,0.09046
31/01/12,04:58:35,5.668,99.9,5.7,8.618,0.0584,0.09046
31/01/12,05:58:36,4.869,99.8,4.8,8.916,0.0584,0.08989
31/01/12,06:58:37,4.532,99.8,4.5,7.72,0.0569,0.08989
31/01/12,07:58:38,9.262,99.7,9.2,8.866,0.0569,0.09046
31/01/12,08:58:39,11.637,92.5,10.5,11.492,0.0569,0.09046
31/01/12,09:58:40,16.677,82.7,13.7,12.823,0.0577,0.09046
31/01/12,10:58:41,17.32,69.3,11.7,16.749,0.0577,0.09046
31/01/12,11:58:42,22.681,59,14.3,20.46,0.0577,0.09103
31/01/12,12:58:43,25.404,54.2,15.5,29.414,0.0584,0.08989
31/01/12,13:58:44,19.151,55.4,10,27.776,0.0591,0.09103
31/01/12,14:58:45,19.436,62.3,12.1,25.841,0.0598,0.09103
31/01/12,15:58:46,19.056,59.5,11,28.048,0.0606,0.09103
31/01/12,16:58:47,16.654,61.1,9.1,24.557,0.0606,0.0916
31/01/12,17:58:48,15.151,67.6,9.2,20.531,0.0591,0.0916
31/01/12,18:58:49,9.064,66.5,3.2,18.295,0.0584,0.0916
31/01/12,19:58:50,5.282,80.2,2.2,14.577,0.0562,0.0916
31/01/12,20:58:51,2.823,90.5,1.4,11.394,0.054,0.0916
31/01/12,21:58:52,2.182,95.4,1.5,9.854,0.0533,0.09103
31/01/12,22:58:53,3.089,97.5,2.7,9.262,0.0526,0.09103
31/01/12,23:58:54,3.354,97.9,3.1,9.386,0.0519,0.09103
01/02/12,00:58:55,3.617,98.3,3.4,9.361,0.0511,0.09103
01/02/12,01:58:56,3.459,98.5,3.2,9.114,0.0504,0.09103
01/02/12,02:58:57,2.289,97.6,1.9,8.469,0.0504,0.09046
01/02/12,03:58:58,2.85,99.5,2.8,8.22,0.0504,0.09103
01/02/12,04:58:59,1.67,97.5,1.3,7.419,0.0497,0.09046
01/02/12,05:59:00,2.93,99.7,2.9,7.569,0.0497,0.09103
01/02/12,06:59:01,3.854,99.7,3.8,7.92,0.0497,0.09103
01/02/12,07:59:02,6.56,98.8,6.4,8.916,0.0504,0.09046
01/02/12,08:59:03,9.485,93,8.4,11.273,0.0504,0.09103
01/02/12,09:59:04,11.37,89.6,9.7,13.185,0.0504,0.09103
01/02/12,10:59:05,13.858,84.6,11.3,15.247,0.0504,0.0916
01/02/12,11:59:06,17.225,76.1,13,18.319,0.0504,0.09217
01/02/12,12:59:07,19.127,65.8,12.6,21.413,0.0511,0.09217
01/02/12,13:59:08,14.481,69.6,9,20.77,0.0511,0.09274
01/02/12,14:59:09,14.745,77.5,10.9,18.842,0.0511,0.09331
01/02/12,15:59:10,11.565,79.9,8.2,17.843,0.0504,0.09331
01/02/12,16:59:11,12.654,82.1,9.7,16.892,0.049,0.09331
01/02/12,17:59:12,13.257,78.4,9.6,17.296,0.049,0.09389
01/02/12,18:59:13,9.928,83.3,7.2,15.843,0.0482,0.09331
01/02/12,19:59:14,8.02,89.3,6.4,13.93,0.0475,0.09389
01/02/12,20:59:15,7.419,94.7,6.6,12.413,0.0475,0.09389
01/02/12,21:59:16,7.091,97.4,6.7,11.686,0.0468,0.09331
01/02/12,22:59:17,6.965,98.4,6.7,11.248,0.0468,0.09331
01/02/12,23:59:18,6.763,99,6.6,10.907,0.0468,0.09389
02/02/12,00:59:19,6.636,99.6,6.6,10.687,0.0468,0.09389
02/02/12,01:59:20,6.712,99.7,6.7,10.418,0.0468,0.09389
02/02/12,02:59:21,6.661,99.7,6.6,10.222,0.0468,0.09389
02/02/12,03:59:22,6.712,99.8,6.7,10.075,0.0468,0.09446
02/02/12,04:59:23,6.737,99.4,6.7,9.903,0.0468,0.09446
02/02/12,05:59:24,6.585,98.7,6.4,9.608,0.046,0.09446
02/02/12,06:59:25,6.458,98.1,6.2,9.213,0.046,0.09446
02/02/12,07:59:26,12.098,93.8,11.1,9.706,0.0468,0.09503
02/02/12,08:59:27,12.847,80.4,9.6,11.248,0.0468,0.0956
02/02/12,09:59:28,19.555,72.6,14.5,13.906,0.0468,0.0956
02/02/12,10:59:29,23.328,64.8,16.4,17.582,0.0468,0.09617
02/02/12,11:59:30,21.39,56.2,12.3,21.581,0.0482,0.09674
02/02/12,12:59:31,19.603,55.3,10.4,26.965,0.0497,0.09674
02/02/12,13:59:32,15.127,69.8,9.7,20.507,0.049,0.09674
02/02/12,14:59:33,11.346,86.1,9.1,16.129,0.0475,0.09731
02/02/12,15:59:34,14.984,90.5,13.5,15.605,0.0468,0.09674
02/02/12,16:59:35,16.939,83.9,14.2,17.558,0.0468,0.09731
02/02/12,17:59:36,12.727,85.3,10.3,16.654,0.0468,0.09731
02/02/12,18:59:37,13.594,88.9,11.8,16.272,0.046,0.09731
02/02/12,19:59:38,10.001,91.1,8.6,15.055,0.0453,0.09731
02/02/12,20:59:39,9.41,95.5,8.7,13.473,0.0453,0.09788
