"Date","Time, GMT+11:00","Temp, ¡C (SEN S/N: 9818222, LBL: Ambient)","RH, % (SEN S/N: 9818222)","DewPt, ¡C (SEN S/N: 9818222)","Temp, ¡C (SEN S/N: 9824748, LBL: 3cmBG)","Water Content, m?/m? (SEN S/N: 9833766, LBL: 10cmBG)"
31-12-2011,13:46:20,24.798,55.700,15.4,27.014,0.2647
31-12-2011,14:46:21,20.603,58.100,12.1,26.867,0.2654
31-12-2011,15:46:22,28.568,56.100,19.0,26.304,0.2647
31-12-2011,16:46:23,26.500,52.700,16.1,26.158,0.2654
31-12-2011,17:46:24,18.771,53.400,9.1,24.895,0.2654
31-12-2011,18:46:25,16.082,66.200,9.8,21.915,0.2647
31-12-2011,19:46:26,16.225,73.400,11.5,19.532,0.2647
31-12-2011,20:46:27,11.151,77.400,7.4,17.986,0.2639
31-12-2011,21:46:28,7.368,90.600,5.9,15.963,0.2639
31-12-2011,22:46:29,4.636,94.600,3.8,14.314,0.2632
31-12-2011,23:46:30,3.009,96.400,2.5,12.896,0.2625
01-01-2012,00:46:31,2.182,97.900,1.9,11.783,0.2618
01-01-2012,01:46:32,2.850,99.400,2.8,10.907,0.2618
01-01-2012,02:46:33,3.168,100.000,3.2,10.222,0.2610
01-01-2012,03:46:34,3.036,100.000,3.0,9.731,0.2610
01-01-2012,04:46:35,2.396,100.000,2.4,9.312,0.2603
01-01-2012,05:46:36,2.262,100.000,2.3,8.891,0.2603
01-01-2012,06:46:37,5.360,100.000,5.4,8.618,0.2603
01-01-2012,07:46:38,14.194,91.200,12.8,9.410,0.2603
01-01-2012,08:46:39,18.295,73.400,13.5,10.810,0.2603
01-01-2012,09:46:40,20.269,63.700,13.2,12.025,0.2603
01-01-2012,10:46:41,21.963,59.500,13.7,16.249,0.2610
01-01-2012,11:46:42,22.872,54.900,13.3,21.366,0.2610
01-01-2012,12:46:43,25.768,53.500,15.6,25.890,0.2618
01-01-2012,13:46:44,27.210,51.500,16.4,28.617,0.2625
01-01-2012,14:46:45,28.617,51.600,17.7,29.640,0.2625
01-01-2012,15:46:46,28.394,49.400,16.8,29.515,0.2625
01-01-2012,16:46:47,26.891,46.300,14.4,30.900,0.2618
01-01-2012,17:46:48,29.565,45.300,16.5,30.217,0.2618
01-01-2012,18:46:49,20.674,56.600,11.8,27.161,0.2610
01-01-2012,19:46:50,20.436,65.100,13.7,23.424,0.2610
01-01-2012,20:46:51,12.461,82.500,9.6,20.484,0.2603
01-01-2012,21:46:52,11.248,93.100,10.2,17.843,0.2603
01-01-2012,22:46:53,9.879,94.400,9.0,16.320,0.2596
01-01-2012,23:46:54,5.847,95.900,5.2,14.936,0.2589
02-01-2012,00:46:55,7.645,98.600,7.4,13.690,0.2589
02-01-2012,01:46:56,9.805,96.300,9.3,13.233,0.2581
02-01-2012,02:46:57,9.879,92.600,8.7,13.088,0.2581
02-01-2012,03:46:58,12.050,90.500,10.6,12.775,0.2581
02-01-2012,04:46:59,13.570,80.300,10.3,12.847,0.2574
02-01-2012,05:47:00,13.906,72.900,9.1,12.871,0.2574
02-01-2012,06:47:01,13.305,80.800,10.1,12.871,0.2581
02-01-2012,07:47:02,15.843,78.300,12.1,13.112,0.2574
02-01-2012,08:47:03,18.866,69.200,13.1,13.642,0.2567
02-01-2012,09:47:04,20.388,61.400,12.7,14.433,0.2567
02-01-2012,10:47:05,21.915,57.700,13.2,17.701,0.2560
02-01-2012,11:47:06,22.345,55.500,13.0,22.345,0.2560
02-01-2012,12:47:07,23.761,55.400,14.3,26.280,0.2552
02-01-2012,13:47:08,24.243,52.900,14.0,29.190,0.2545
02-01-2012,14:47:09,25.720,52.200,15.2,30.773,0.2538
02-01-2012,15:47:10,26.573,50.300,15.4,32.021,0.2538
02-01-2012,16:47:11,26.524,48.400,14.8,32.150,0.2523
02-01-2012,17:47:12,25.598,48.000,13.8,30.824,0.2516
02-01-2012,18:47:13,23.064,51.100,12.4,27.628,0.2509
02-01-2012,19:47:14,17.677,57.300,9.1,23.857,0.2501
02-01-2012,20:47:15,13.353,71.100,8.2,20.507,0.2494
02-01-2012,21:47:16,9.213,86.200,7.0,18.176,0.2487
02-01-2012,22:47:17,7.343,93.700,6.4,16.344,0.2487
02-01-2012,23:47:18,7.594,96.600,7.1,15.127,0.2480
03-01-2012,00:47:19,9.213,96.800,8.7,14.385,0.2480
03-01-2012,01:47:20,10.687,91.100,9.3,14.026,0.2480
03-01-2012,02:47:21,12.703,86.100,10.5,13.762,0.2472
03-01-2012,03:47:22,13.930,81.200,10.8,13.810,0.2472
03-01-2012,04:47:23,13.594,78.600,10.0,13.810,0.2472
03-01-2012,05:47:24,12.340,79.500,8.9,13.570,0.2472
03-01-2012,06:47:25,14.266,79.700,10.8,13.353,0.2472
03-01-2012,07:47:26,16.558,72.300,11.6,14.002,0.2465
03-01-2012,08:47:27,19.151,64.300,12.3,14.697,0.2465
03-01-2012,09:47:28,21.843,59.800,13.7,15.414,0.2458
03-01-2012,10:47:29,23.352,58.200,14.7,18.913,0.2443
03-01-2012,11:47:30,23.088,57.400,14.2,23.472,0.2443
03-01-2012,12:47:31,25.040,54.100,15.1,26.916,0.2429
03-01-2012,13:47:32,25.695,52.700,15.3,29.540,0.2422
03-01-2012,14:47:33,26.671,50.200,15.5,31.740,0.2414
03-01-2012,15:47:34,26.573,52.200,16.0,30.369,0.2407
03-01-2012,16:47:35,24.629,51.000,13.8,29.690,0.2392
03-01-2012,17:47:36,24.605,47.900,12.9,28.221,0.2378
03-01-2012,18:47:37,23.689,46.200,11.5,25.793,0.2371
03-01-2012,19:47:38,19.199,46.800,7.6,23.184,0.2363
03-01-2012,20:47:39,13.185,64.900,6.7,20.055,0.2356
03-01-2012,21:47:40,13.233,76.100,9.1,17.891,0.2356
03-01-2012,22:47:41,12.920,73.100,8.2,16.820,0.2349
03-01-2012,23:47:42,12.992,77.000,9.1,15.843,0.2349
04-01-2012,00:47:43,13.570,74.100,9.1,15.366,0.2349
04-01-2012,01:47:44,13.690,77.000,9.7,14.792,0.2342
04-01-2012,02:47:45,7.845,84.100,5.3,14.098,0.2342
04-01-2012,03:47:46,10.736,88.400,8.9,13.185,0.2342
04-01-2012,04:47:47,14.074,74.800,9.7,13.209,0.2342
04-01-2012,05:47:48,15.819,64.900,9.2,13.497,0.2342
04-01-2012,06:47:49,16.082,61.300,8.6,13.858,0.2342
04-01-2012,07:47:50,14.768,63.500,7.9,14.074,0.2334
04-01-2012,08:47:51,14.553,71.500,9.5,14.122,0.2334
04-01-2012,09:47:52,17.629,63.400,10.6,15.342,0.2320
04-01-2012,10:47:53,12.147,88.500,10.3,16.010,0.2327
04-01-2012,11:47:54,11.127,97.000,10.7,14.505,0.2327
04-01-2012,12:47:55,17.605,97.200,17.2,15.891,0.2327
04-01-2012,13:47:56,20.984,81.500,17.7,23.352,0.2327
04-01-2012,14:47:57,21.963,66.600,15.5,25.963,0.2334
04-01-2012,15:47:58,22.800,60.500,14.8,26.598,0.2342
04-01-2012,16:47:59,18.818,60.400,11.0,26.842,0.2349
04-01-2012,17:48:00,14.984,85.100,12.5,23.376,0.2356
04-01-2012,18:48:01,11.759,92.200,10.5,20.341,0.2349
04-01-2012,19:48:02,9.756,96.900,9.3,17.748,0.2349
04-01-2012,20:48:03,8.717,98.800,8.5,15.796,0.2342
04-01-2012,21:48:04,8.070,99.700,8.0,14.577,0.2342
04-01-2012,22:48:05,7.393,99.900,7.4,13.690,0.2342
04-01-2012,23:48:06,7.041,100.000,7.0,13.064,0.2334
05-01-2012,00:48:07,6.737,100.000,6.7,12.558,0.2334
05-01-2012,01:48:08,4.272,99.400,4.2,11.710,0.2334
05-01-2012,02:48:09,-0.339,99.300,-0.4,10.149,0.2327
05-01-2012,03:48:10,-1.356,99.200,-1.5,8.344,0.2327
05-01-2012,04:48:11,3.538,100.000,3.5,8.045,0.2320
05-01-2012,05:48:12,1.398,100.000,1.4,8.170,0.2320
05-01-2012,06:48:13,6.458,100.000,6.5,7.293,0.2320
05-01-2012,07:48:14,9.114,99.400,9.0,8.070,0.2320
05-01-2012,08:48:15,12.219,89.700,10.6,9.040,0.2320
05-01-2012,09:48:16,13.425,80.400,10.1,10.001,0.2327
05-01-2012,10:48:17,17.058,79.500,13.5,12.292,0.2327
05-01-2012,11:48:18,17.677,64.100,10.8,17.986,0.2334
05-01-2012,12:48:19,18.747,63.700,11.7,22.896,0.2334
05-01-2012,13:48:20,20.865,62.700,13.5,26.769,0.2349
05-01-2012,14:48:21,20.507,63.300,13.3,28.345,0.2349
05-01-2012,15:48:22,21.915,59.500,13.7,28.568,0.2356
05-01-2012,16:48:23,20.365,53.200,10.5,28.320,0.2356
05-01-2012,17:48:24,15.772,50.200,5.4,26.475,0.2356
05-01-2012,18:48:25,15.008,62.800,8.0,22.920,0.2349
05-01-2012,19:48:26,8.866,92.100,7.7,20.246,0.2349
05-01-2012,20:48:27,6.965,97.300,6.6,17.558,0.2342
05-01-2012,21:48:28,6.535,99.000,6.4,15.748,0.2334
05-01-2012,22:48:29,6.535,99.900,6.5,14.553,0.2334
05-01-2012,23:48:30,6.077,100.000,6.1,13.690,0.2334
06-01-2012,00:48:31,5.693,100.000,5.7,13.040,0.2327
06-01-2012,01:48:32,5.076,100.000,5.1,12.389,0.2327
06-01-2012,02:48:33,3.617,100.000,3.6,11.783,0.2327
06-01-2012,03:48:34,3.142,100.000,3.1,10.858,0.2327
06-01-2012,04:48:35,0.329,100.000,0.3,9.928,0.2320
06-01-2012,05:48:36,1.425,100.000,1.4,8.990,0.2320
06-01-2012,06:48:37,1.153,100.000,1.1,8.792,0.2320
06-01-2012,07:48:38,3.617,100.000,3.6,8.643,0.2320
06-01-2012,08:48:39,7.293,97.600,6.9,10.124,0.2327
06-01-2012,09:48:40,12.340,82.200,9.4,10.712,0.2327
06-01-2012,10:48:41,17.082,67.800,11.1,14.433,0.2320
06-01-2012,11:48:42,19.103,63.800,12.1,20.650,0.2327
06-01-2012,12:48:43,21.103,63.400,13.9,25.890,0.2334
06-01-2012,13:48:44,22.537,62.400,15.0,29.715,0.2334
06-01-2012,14:48:45,24.702,57.900,15.9,32.098,0.2342
06-01-2012,15:48:46,25.331,53.900,15.3,33.157,0.2342
06-01-2012,16:48:47,25.453,50.000,14.3,32.691,0.2334
06-01-2012,17:48:48,22.106,48.700,10.8,30.520,0.2327
06-01-2012,18:48:49,15.318,53.600,6.0,26.549,0.2320
06-01-2012,19:48:50,11.248,65.500,5.0,22.226,0.2313
06-01-2012,20:48:51,7.393,79.900,4.2,18.842,0.2305
06-01-2012,21:48:52,5.128,87.700,3.3,16.392,0.2298
06-01-2012,22:48:53,5.539,88.100,3.7,14.505,0.2298
06-01-2012,23:48:54,8.767,77.300,5.0,13.161,0.2284
07-01-2012,00:48:55,9.015,63.600,2.5,12.509,0.2284
07-01-2012,01:48:56,10.051,57.900,2.2,12.001,0.2276
07-01-2012,02:48:57,8.866,58.200,1.1,11.783,0.2276
07-01-2012,03:48:58,9.114,68.300,3.6,11.540,0.2276
07-01-2012,04:48:59,9.064,77.900,5.4,11.516,0.2269
07-01-2012,05:49:00,9.089,77.700,5.4,11.467,0.2269
07-01-2012,06:49:01,9.139,78.600,5.6,11.321,0.2269
07-01-2012,07:49:02,10.369,78.600,6.8,11.346,0.2276
07-01-2012,08:49:03,12.775,74.800,8.4,11.419,0.2269
07-01-2012,09:49:04,15.151,70.100,9.8,11.929,0.2269
07-01-2012,10:49:05,15.986,67.000,9.9,15.318,0.2262
07-01-2012,11:49:06,17.130,58.900,9.0,19.436,0.2262
07-01-2012,12:49:07,17.415,54.100,8.1,21.987,0.2254
07-01-2012,13:49:08,18.723,51.800,8.6,23.785,0.2247
07-01-2012,14:49:09,21.342,53.700,11.6,23.857,0.2240
07-01-2012,15:49:10,19.199,47.900,7.9,27.308,0.2233
07-01-2012,16:49:11,18.176,51.100,7.9,25.283,0.2225
07-01-2012,17:49:12,14.505,57.500,6.2,21.819,0.2218
07-01-2012,18:49:13,14.074,62.600,7.1,19.175,0.2218
07-01-2012,19:49:14,13.281,63.200,6.4,17.486,0.2211
07-01-2012,20:49:15,12.485,67.400,6.6,16.129,0.2211
07-01-2012,21:49:16,12.871,73.200,8.2,14.840,0.2204
07-01-2012,22:49:17,13.353,66.000,7.1,14.050,0.2196
07-01-2012,23:49:18,13.810,62.000,6.7,13.642,0.2196
08-01-2012,00:49:19,13.233,63.600,6.5,13.522,0.2196
08-01-2012,01:49:20,12.799,67.700,7.0,13.449,0.2196
08-01-2012,02:49:21,10.541,77.100,6.7,13.425,0.2189
08-01-2012,03:49:22,10.785,98.100,10.5,12.630,0.2196
08-01-2012,04:49:23,10.638,100.000,10.7,12.074,0.2175
08-01-2012,05:49:24,10.810,100.000,10.8,11.977,0.2146
08-01-2012,06:49:25,10.785,100.000,10.8,11.832,0.2131
08-01-2012,07:49:26,11.200,100.000,11.2,11.565,0.2974
08-01-2012,08:49:27,11.637,100.000,11.7,11.662,0.3017
08-01-2012,09:49:28,11.977,100.000,12.0,12.025,0.3257
08-01-2012,10:49:29,12.050,100.000,12.1,12.799,0.3199
08-01-2012,11:49:30,12.509,100.000,12.5,12.968,0.3424
08-01-2012,12:49:31,12.147,100.000,12.2,13.185,0.3250
08-01-2012,13:49:32,12.678,100.000,12.7,13.064,0.3170
08-01-2012,14:49:33,12.871,100.000,12.9,13.401,0.3438
08-01-2012,15:49:34,13.329,100.000,13.3,13.642,0.3714
08-01-2012,16:49:35,13.690,100.000,13.7,14.122,0.3213
08-01-2012,17:49:36,12.775,100.000,12.8,14.553,0.3119
08-01-2012,18:49:37,12.074,99.600,12.0,14.385,0.3046
08-01-2012,19:49:38,10.907,98.300,10.7,13.161,0.2995
08-01-2012,20:49:39,9.657,94.800,8.9,12.025,0.2966
08-01-2012,21:49:40,9.706,93.700,8.8,10.956,0.2937
08-01-2012,22:49:41,9.682,94.800,8.9,10.516,0.2915
08-01-2012,23:49:42,8.519,93.700,7.6,10.198,0.2894
09-01-2012,00:49:43,7.419,91.900,6.2,9.336,0.2886
09-01-2012,01:49:44,6.102,91.000,4.7,8.643,0.2865
09-01-2012,02:49:45,5.154,87.900,3.3,7.594,0.2857
09-01-2012,03:49:46,4.194,91.300,2.9,6.914,0.2843
09-01-2012,04:49:47,2.770,91.500,1.5,6.255,0.2836
09-01-2012,05:49:48,1.886,96.100,1.3,5.616,0.2821
09-01-2012,06:49:49,3.116,98.100,2.8,5.257,0.2814
09-01-2012,07:49:50,4.921,95.500,4.3,5.872,0.2814
09-01-2012,08:49:51,7.444,86.900,5.4,6.128,0.2806
09-01-2012,09:49:52,7.116,81.300,4.1,6.661,0.2806
09-01-2012,10:49:53,10.124,76.100,6.1,9.583,0.2799
09-01-2012,11:49:54,11.710,72.800,7.0,14.122,0.2799
09-01-2012,12:49:55,13.040,72.500,8.2,17.368,0.2799
09-01-2012,13:49:56,13.185,71.600,8.2,18.794,0.2792
09-01-2012,14:49:57,11.953,74.000,7.5,19.080,0.2792
09-01-2012,15:49:58,12.437,71.700,7.5,17.796,0.2792
09-01-2012,16:49:59,12.727,68.800,7.2,18.271,0.2785
09-01-2012,17:50:00,10.345,69.100,4.9,17.225,0.2777
09-01-2012,18:50:01,8.270,75.000,4.1,14.840,0.2770
09-01-2012,19:50:02,7.368,79.500,4.1,12.727,0.2763
09-01-2012,20:50:03,5.231,84.400,2.8,10.883,0.2756
09-01-2012,21:50:04,5.050,86.100,2.9,9.238,0.2741
09-01-2012,22:50:05,5.076,87.500,3.2,8.394,0.2741
09-01-2012,23:50:06,4.844,89.900,3.3,7.870,0.2734
10-01-2012,00:50:07,5.719,89.600,4.1,7.820,0.2734
10-01-2012,01:50:08,4.766,90.700,3.4,7.695,0.2727
10-01-2012,02:50:09,4.584,92.200,3.4,7.091,0.2727
10-01-2012,03:50:10,4.532,92.800,3.5,6.788,0.2719
10-01-2012,04:50:11,4.454,93.400,3.5,6.611,0.2719
10-01-2012,05:50:12,4.844,93.700,3.9,6.687,0.2712
10-01-2012,06:50:13,5.024,95.300,4.3,6.889,0.2712
10-01-2012,07:50:14,6.102,94.200,5.2,7.242,0.2712
10-01-2012,08:50:15,7.845,87.600,5.9,7.670,0.2712
10-01-2012,09:50:16,7.945,86.700,5.9,8.866,0.2712
10-01-2012,10:50:17,9.879,80.600,6.7,10.907,0.2712
10-01-2012,11:50:18,12.001,74.900,7.7,14.074,0.2712
10-01-2012,12:50:19,14.050,71.200,8.9,17.724,0.2712
10-01-2012,13:50:20,12.171,67.200,6.3,20.222,0.2719
10-01-2012,14:50:21,11.467,70.500,6.3,20.031,0.2719
10-01-2012,15:50:22,11.686,65.300,5.4,21.079,0.2719
10-01-2012,16:50:23,11.102,69.600,5.8,18.723,0.2712
10-01-2012,17:50:24,11.394,65.400,5.1,17.962,0.2712
10-01-2012,18:50:25,8.519,67.100,2.8,16.511,0.2712
10-01-2012,19:50:26,6.281,77.100,2.6,13.642,0.2698
10-01-2012,20:50:27,5.308,81.400,2.4,11.662,0.2698
10-01-2012,21:50:28,5.616,81.800,2.8,10.394,0.2690
10-01-2012,22:50:29,5.539,82.000,2.7,9.928,0.2690
10-01-2012,23:50:30,5.179,81.800,2.3,9.435,0.2683
11-01-2012,00:50:31,4.792,83.300,2.2,9.015,0.2683
11-01-2012,01:50:32,4.246,85.700,2.1,8.618,0.2676
11-01-2012,02:50:33,3.459,90.300,2.0,8.220,0.2676
11-01-2012,03:50:34,3.274,90.200,1.8,7.695,0.2668
11-01-2012,04:50:35,2.155,91.100,0.9,7.242,0.2668
11-01-2012,05:50:36,1.044,96.100,0.5,6.255,0.2668
11-01-2012,06:50:37,1.044,98.600,0.8,5.616,0.2661
11-01-2012,07:50:38,1.940,99.400,1.9,5.847,0.2654
11-01-2012,08:50:39,2.074,99.400,2.0,6.281,0.2654
11-01-2012,09:50:40,3.459,99.700,3.4,6.763,0.2654
11-01-2012,10:50:41,2.209,99.200,2.1,7.920,0.2661
11-01-2012,11:50:42,1.480,98.600,1.3,8.369,0.2661
11-01-2012,12:50:43,6.102,99.400,6.0,7.895,0.2668
11-01-2012,13:50:44,6.864,98.000,6.6,11.443,0.2683
11-01-2012,14:50:45,8.319,95.300,7.6,13.906,0.2719
11-01-2012,15:50:46,8.817,93.300,7.8,16.272,0.2756
11-01-2012,16:50:47,6.433,86.500,4.4,16.368,0.2770
11-01-2012,17:50:48,8.070,79.100,4.7,15.390,0.2763
11-01-2012,18:50:49,7.770,73.600,3.4,14.002,0.2756
11-01-2012,19:50:50,1.398,82.800,-1.2,10.858,0.2741
11-01-2012,20:50:51,-0.088,93.500,-1.0,8.095,0.2734
11-01-2012,21:50:52,0.605,96.800,0.2,6.889,0.2727
11-01-2012,22:50:53,0.384,98.300,0.1,6.458,0.2727
11-01-2012,23:50:54,0.163,99.400,0.1,6.000,0.2719
12-01-2012,00:50:55,-0.311,99.900,-0.3,5.437,0.2705
12-01-2012,01:50:56,-0.760,100.000,-0.8,4.869,0.2712
12-01-2012,02:50:57,-1.242,99.800,-1.3,4.376,0.2705
12-01-2012,03:50:58,-1.727,99.800,-1.8,3.880,0.2705
12-01-2012,04:50:59,-2.073,99.700,-2.1,3.380,0.2698
12-01-2012,05:51:00,-1.986,99.800,-2.0,3.009,0.2698
12-01-2012,06:51:01,-0.704,100.000,-0.7,2.823,0.2698
12-01-2012,07:51:02,0.329,100.000,0.3,3.274,0.2698
12-01-2012,08:51:03,3.985,98.700,3.8,4.402,0.2690
12-01-2012,09:51:04,7.116,94.800,6.3,6.813,0.2698
12-01-2012,10:51:05,8.717,89.300,7.1,10.149,0.2705
12-01-2012,11:51:06,10.712,83.000,8.0,12.871,0.2712
12-01-2012,12:51:07,14.984,76.700,10.9,15.605,0.2712
12-01-2012,13:51:08,19.603,70.700,14.2,18.652,0.2712
12-01-2012,14:51:09,18.652,66.700,12.4,22.034,0.2712
12-01-2012,15:51:10,21.628,61.500,13.9,23.617,0.2719
12-01-2012,16:51:11,17.510,66.400,11.2,21.891,0.2719
12-01-2012,17:51:12,16.272,68.800,10.5,19.318,0.2712
12-01-2012,18:51:13,13.906,68.300,8.2,18.319,0.2705
12-01-2012,19:51:14,8.891,79.600,5.6,15.748,0.2698
12-01-2012,20:51:15,6.077,87.600,4.2,13.353,0.2690
12-01-2012,21:51:16,2.956,93.300,2.0,11.710,0.2683
12-01-2012,22:51:17,0.825,97.900,0.5,9.780,0.2676
12-01-2012,23:51:18,-0.732,98.300,-1.0,8.270,0.2676
13-01-2012,00:51:19,-1.441,98.000,-1.7,7.192,0.2668
13-01-2012,01:51:20,-1.814,96.100,-2.4,6.306,0.2661
13-01-2012,02:51:21,-2.508,93.300,-3.4,5.616,0.2661
13-01-2012,03:51:22,-3.065,92.100,-4.2,4.999,0.2654
13-01-2012,04:51:23,-2.976,91.400,-4.2,4.428,0.2654
13-01-2012,05:51:24,-4.197,93.700,-5.1,3.932,0.2647
13-01-2012,06:51:25,-1.958,92.800,-3.0,3.564,0.2639
13-01-2012,07:51:26,2.503,88.600,0.8,3.617,0.2639
13-01-2012,08:51:27,13.690,66.000,7.5,4.610,0.2647
13-01-2012,09:51:28,16.368,45.300,4.5,6.128,0.2647
13-01-2012,10:51:29,16.939,44.600,4.8,10.173,0.2647
13-01-2012,11:51:30,19.080,45.600,7.1,15.223,0.2647
13-01-2012,12:51:31,18.461,46.900,6.9,20.174,0.2654
13-01-2012,13:51:32,20.031,56.000,11.0,23.954,0.2661
13-01-2012,14:51:33,24.412,54.100,14.6,27.333,0.2661
13-01-2012,15:51:34,16.463,57.100,8.0,28.196,0.2668
13-01-2012,16:51:35,15.461,72.800,10.6,21.772,0.2668
13-01-2012,17:51:36,12.944,80.300,9.6,18.913,0.2668
13-01-2012,18:51:37,13.473,81.500,10.4,17.653,0.2661
13-01-2012,19:51:38,9.238,90.400,7.8,16.249,0.2654
13-01-2012,20:51:39,7.745,96.200,7.2,14.505,0.2647
13-01-2012,21:51:40,6.712,98.800,6.5,13.305,0.2647
13-01-2012,22:51:41,5.642,99.600,5.6,12.364,0.2639
13-01-2012,23:51:42,4.869,100.000,4.9,11.540,0.2625
14-01-2012,00:51:43,3.958,99.700,3.9,10.834,0.2625
14-01-2012,01:51:44,-0.507,97.900,-0.8,9.780,0.2625
14-01-2012,02:51:45,-0.339,99.500,-0.4,8.319,0.2618
14-01-2012,03:51:46,0.051,100.000,0.0,7.920,0.2618
14-01-2012,04:51:47,-3.006,98.800,-3.2,6.965,0.2618
14-01-2012,05:51:48,-3.717,98.000,-4.0,5.924,0.2610
14-01-2012,06:51:49,-3.271,97.800,-3.6,5.308,0.2610
14-01-2012,07:51:50,1.859,99.700,1.8,5.128,0.2603
14-01-2012,08:51:51,13.425,78.000,9.7,5.719,0.2610
14-01-2012,09:51:52,17.510,58.200,9.2,7.041,0.2610
14-01-2012,10:51:53,19.413,57.000,10.7,11.904,0.2610
14-01-2012,11:51:54,20.484,56.300,11.5,18.485,0.2618
14-01-2012,12:51:55,18.580,56.600,9.8,23.809,0.2625
14-01-2012,13:51:56,18.224,57.400,9.7,25.453,0.2632
14-01-2012,14:51:57,20.913,59.100,12.6,25.089,0.2632
14-01-2012,15:51:58,16.773,65.800,10.4,24.219,0.2639
14-01-2012,16:51:59,21.032,66.700,14.6,22.417,0.2632
14-01-2012,17:52:00,15.199,63.500,8.3,23.016,0.2632
14-01-2012,18:52:01,16.034,66.100,9.7,20.412,0.2632
14-01-2012,19:52:02,9.139,71.000,4.2,17.796,0.2625
14-01-2012,20:52:03,3.801,88.800,2.1,14.840,0.2618
14-01-2012,21:52:04,2.690,97.400,2.3,12.678,0.2603
14-01-2012,22:52:05,4.298,99.500,4.2,11.492,0.2596
14-01-2012,23:52:06,4.037,99.600,4.0,10.932,0.2596
15-01-2012,00:52:07,4.141,99.900,4.1,10.565,0.2589
15-01-2012,01:52:08,3.722,100.000,3.7,10.320,0.2589
15-01-2012,02:52:09,-0.760,98.600,-1.0,9.509,0.2589
15-01-2012,03:52:10,-1.213,99.300,-1.3,8.245,0.2581
15-01-2012,04:52:11,0.522,99.400,0.4,7.494,0.2581
15-01-2012,05:52:12,3.958,99.800,3.9,7.142,0.2574
15-01-2012,06:52:13,5.308,99.800,5.3,7.318,0.2574
15-01-2012,07:52:14,9.460,97.200,9.0,8.145,0.2581
15-01-2012,08:52:15,12.316,86.700,10.2,9.114,0.2581
15-01-2012,09:52:16,15.247,80.300,11.9,10.443,0.2581
15-01-2012,10:52:17,15.986,77.300,12.0,13.690,0.2581
15-01-2012,11:52:18,19.246,72.100,14.1,18.414,0.2589
15-01-2012,12:52:19,20.174,63.600,13.1,23.785,0.2596
15-01-2012,13:52:20,21.461,58.700,13.1,26.793,0.2603
15-01-2012,14:52:21,22.705,57.600,13.9,28.766,0.2603
15-01-2012,15:52:22,21.700,56.100,12.6,30.016,0.2603
15-01-2012,16:52:23,15.223,73.200,10.5,25.574,0.2610
15-01-2012,17:52:24,22.106,78.100,18.1,21.628,0.2603
15-01-2012,18:52:25,14.529,64.300,7.9,21.652,0.2596
15-01-2012,19:52:26,12.582,81.200,9.5,18.723,0.2596
15-01-2012,20:52:27,8.693,95.500,8.0,16.392,0.2589
15-01-2012,21:52:28,10.271,99.700,10.2,15.223,0.2581
15-01-2012,22:52:29,7.745,99.500,7.7,14.385,0.2581
15-01-2012,23:52:30,7.116,99.900,7.1,13.016,0.2574
16-01-2012,00:52:31,7.645,99.700,7.6,12.171,0.2574
16-01-2012,01:52:32,7.393,99.900,7.4,11.637,0.2567
16-01-2012,02:52:33,8.742,100.000,8.8,11.273,0.2567
16-01-2012,03:52:34,7.945,100.000,8.0,11.151,0.2560
16-01-2012,04:52:35,7.670,99.900,7.7,10.761,0.2560
16-01-2012,05:52:36,7.444,100.000,7.5,10.418,0.2560
16-01-2012,06:52:37,7.695,100.000,7.7,10.173,0.2560
16-01-2012,07:52:38,9.534,98.900,9.4,10.198,0.2560
16-01-2012,08:52:39,12.219,91.600,10.9,10.541,0.2560
16-01-2012,09:52:40,15.438,80.800,12.2,11.102,0.2560
16-01-2012,10:52:41,15.963,74.200,11.4,13.930,0.2560
16-01-2012,11:52:42,18.747,73.000,13.8,18.057,0.2560
16-01-2012,12:52:43,20.531,67.100,14.2,23.617,0.2552
16-01-2012,13:52:44,21.819,64.300,14.8,27.161,0.2560
16-01-2012,14:52:45,22.465,61.700,14.8,29.565,0.2560
16-01-2012,15:52:46,22.202,58.800,13.8,30.394,0.2552
16-01-2012,16:52:47,23.545,56.300,14.4,29.840,0.2552
16-01-2012,17:52:48,21.485,54.100,11.8,28.122,0.2545
16-01-2012,18:52:49,19.365,55.600,10.3,24.944,0.2538
16-01-2012,19:52:50,14.457,64.400,7.8,21.318,0.2530
16-01-2012,20:52:51,10.173,78.500,6.6,18.152,0.2530
16-01-2012,21:52:52,9.460,88.600,7.7,16.034,0.2523
16-01-2012,22:52:53,9.435,90.500,8.0,14.721,0.2516
16-01-2012,23:52:54,10.956,89.400,9.3,13.882,0.2516
17-01-2012,00:52:55,10.810,87.500,8.8,13.473,0.2509
17-01-2012,01:52:56,10.100,91.700,8.8,13.040,0.2509
17-01-2012,02:52:57,9.682,94.600,8.9,12.606,0.2509
17-01-2012,03:52:58,9.386,95.800,8.8,12.195,0.2509
17-01-2012,04:52:59,8.941,95.900,8.3,11.807,0.2501
17-01-2012,05:53:00,8.817,97.400,8.4,11.443,0.2501
17-01-2012,06:53:01,9.064,97.200,8.7,11.175,0.2501
17-01-2012,07:53:02,10.492,92.300,9.3,11.200,0.2501
17-01-2012,08:53:03,13.930,85.600,11.6,11.880,0.2501
17-01-2012,09:53:04,14.385,78.700,10.7,12.775,0.2487
