"Date","Time, GMT+11:00","Rain, mm (SEN S/N: 668163)","Temp, ¡C (SEN S/N: 684635)","Temp, ¡C (SEN S/N: 684636)","Temp, ¡C (SEN S/N: 684637)","Temp, ¡C (SEN S/N: 684638)","Temp, ¡C (SEN S/N: 699195)","RH, % (SEN S/N: 699195)","DewPt, ¡C (SEN S/N: 699195)","PAR, uE (SEN S/N: 700672)"
28-12-2004,00:08:05,0.00,11.540,11.832,10.345,0.989,-2.44,15.25,-25.3,1.2
28-12-2004,01:08:05,0.00,11.273,11.686,10.001,0.989,-2.90,14.25,-26.5,1.2
28-12-2004,02:08:05,0.00,11.029,11.540,9.706,1.044,-2.90,21.75,-21.8,1.2
28-12-2004,03:08:05,0.00,10.810,11.394,9.460,1.180,-2.44,16.75,-24.3,1.2
28-12-2004,04:08:05,0.00,10.614,11.248,9.213,0.934,-2.44,21.75,-21.4,1.2
28-12-2004,05:08:05,0.25,10.418,11.102,9.015,1.044,-2.90,13.25,-27.2,1.2
28-12-2004,06:08:05,0.00,10.222,10.956,8.817,1.071,-2.44,14.75,-25.7,3.7
28-12-2004,07:08:05,0.00,10.051,10.810,8.618,1.480,-2.44,16.75,-24.3,68.7
28-12-2004,08:08:05,0.00,9.879,10.687,8.469,2.262,-1.51,5.25,-35.8,318.7
28-12-2004,09:08:05,0.00,9.731,10.541,8.369,4.610,0.29,1.75,-44.9,808.7
28-12-2004,10:08:05,0.00,9.608,10.418,8.344,8.344,1.60,1.00,-49.0,1516.2
28-12-2004,11:08:05,0.00,9.558,10.320,8.543,21.318,3.74,1.00,-47.7,1871.2
28-12-2004,12:08:05,0.00,9.657,10.222,9.163,26.329,4.57,1.00,-47.2,1991.2
28-12-2004,13:08:05,0.00,9.879,10.198,9.879,28.816,4.57,1.00,-47.2,2021.2
28-12-2004,14:08:05,0.00,10.222,10.222,10.565,30.167,4.99,1.00,-46.9,1933.7
28-12-2004,15:08:05,0.00,10.565,10.296,11.151,26.134,4.57,1.00,-47.2,1486.2
28-12-2004,16:08:05,0.00,10.858,10.418,11.492,22.130,5.40,1.00,-46.7,1186.2
28-12-2004,17:08:05,0.00,11.102,10.541,11.589,18.747,4.15,1.00,-47.5,1036.2
28-12-2004,18:08:05,0.00,11.224,10.663,11.540,11.686,3.31,1.00,-48.0,488.7
28-12-2004,19:08:05,0.00,11.273,10.761,11.273,7.519,1.60,1.00,-49.0,181.2
28-12-2004,20:08:05,0.00,11.200,10.834,10.907,4.298,0.29,21.25,-19.3,26.2
28-12-2004,21:08:05,0.00,11.078,10.834,10.492,2.664,0.29,27.75,-16.2,1.2
28-12-2004,22:08:05,0.25,10.883,10.834,10.100,2.316,0.29,28.75,-15.8,1.2
28-12-2004,23:08:05,0.51,10.663,10.761,9.756,2.316,0.73,29.75,-15.0,1.2
29-12-2004,00:08:05,0.25,10.467,10.687,9.460,2.770,0.73,30.75,-14.6,1.2
29-12-2004,01:08:05,0.51,10.247,10.590,9.188,3.009,0.73,32.75,-13.8,1.2
29-12-2004,02:08:05,0.00,10.051,10.492,8.965,2.717,0.73,35.25,-12.9,1.2
29-12-2004,03:08:05,0.25,9.879,10.369,8.717,2.664,0.73,35.75,-12.7,1.2
29-12-2004,04:08:05,0.25,9.682,10.247,8.494,2.717,1.17,37.25,-11.8,1.2
29-12-2004,05:08:05,0.00,9.509,10.124,8.270,2.664,0.73,37.75,-12.0,1.2
29-12-2004,06:08:05,0.00,9.336,10.001,8.070,2.717,0.73,42.75,-10.5,1.2
29-12-2004,07:08:05,0.25,9.188,9.903,7.920,3.036,1.17,44.75,-9.5,43.7
29-12-2004,08:08:05,0.00,9.064,9.780,7.820,4.089,1.60,45.25,-9.0,163.7
29-12-2004,09:08:05,0.00,8.965,9.682,7.770,5.128,2.03,46.25,-8.3,243.7
29-12-2004,10:08:05,0.00,8.891,9.583,7.795,8.295,3.74,21.25,-16.4,706.2
29-12-2004,11:08:05,0.00,8.841,9.509,7.970,16.320,5.40,8.75,-25.2,1483.7
29-12-2004,12:08:05,0.00,8.916,9.435,8.444,16.320,4.15,27.75,-12.8,1116.2
